"","mouse_id","month","treatment","structure_volume"
"518","#003","m1","No UV",16.2923702113098
"519","#003","m1","No UV",16.0433696977774
"520","#003","m1","No UV",19.9009735324354
"521","#003","m1","No UV",15.4577420030455
"522","#003","m1","No UV",18.5727158571283
"523","#003","m1","No UV",19.383303626554
"524","#003","m1","No UV",16.6944787375264
"525","#003","m1","No UV",17.5063170427112
"526","#003","m1","No UV",18.2345176577252
"527","#003","m1","No UV",17.0263480853695
"528","#003","m1","No UV",18.9828748662223
"529","#003","m1","No UV",17.9492549926047
"530","#003","m1","No UV",19.1387564538795
"531","#003","m1","No UV",16.4828062168402
"532","#003","m1","No UV",16.6825719710339
"533","#003","m1","No UV",17.6775816685227
"534","#003","m1","No UV",15.856834262037
"535","#003","m1","No UV",16.8537194711272
"536","#003","m1","No UV",16.33766471412
"537","#003","m1","No UV",15.9447521216253
"538","#003","m1","No UV",15.6644294290863
"539","#003","m1","No UV",15.8018106512589
"540","#003","m1","No UV",13.0536778618858
"541","#003","m1","No UV",15.7174458301769
"542","#003","m1","No UV",14.8511045932525
"543","#003","m1","No UV",16.8976257375856
"544","#003","m1","No UV",14.6603879943934
"545","#003","m1","No UV",16.1754621497041
"546","#003","m1","No UV",16.5964547425609
"547","#003","m1","No UV",15.891727815974
"548","#003","m1","No UV",15.0186261035564
"549","#003","m1","No UV",15.9836259841552
"550","#003","m1","No UV",13.1190835887423
"551","#003","m1","No UV",14.8995863649458
"552","#003","m1","No UV",15.9755938282163
"553","#003","m1","No UV",15.4753763865691
"554","#003","m1","No UV",15.7735804235902
"555","#003","m1","No UV",18.0241032271387
"556","#003","m1","No UV",15.848738687565
"557","#003","m1","No UV",13.997422981346
"558","#003","m1","No UV",15.5337704681816
"559","#003","m1","No UV",16.3046295707148
"560","#003","m1","No UV",14.8887697888975
"561","#003","m1","No UV",16.0633299883187
"562","#003","m1","No UV",14.6425479898942
"563","#003","m1","No UV",14.6745791806858
"564","#003","m1","No UV",14.8788656649413
"565","#003","m1","No UV",13.4115447749623
"566","#003","m1","No UV",13.8725577027062
"567","#003","m1","No UV",15.2247762630444
"568","#003","m1","No UV",15.0781210409988
"569","#003","m1","No UV",14.6280365947939
"570","#003","m1","No UV",13.0204290970758
"571","#003","m1","No UV",17.523635879114
"572","#003","m1","No UV",17.6884903885854
"573","#003","m1","No UV",18.4426934733594
"574","#003","m1","No UV",15.2064144418544
"575","#003","m1","No UV",14.7844084533838
"576","#003","m1","No UV",18.1428314760624
"577","#003","m1","No UV",17.0143349420754
"578","#003","m1","No UV",16.1079625982069
"579","#003","m1","No UV",15.3840332111778
"580","#003","m1","No UV",17.2364580685964
"581","#003","m1","No UV",17.4039103865267
"582","#003","m1","No UV",17.1544749021773
"583","#003","m1","No UV",19.5265859470495
"584","#003","m1","No UV",18.7842758139509
"585","#003","m1","No UV",17.747692116855
"586","#003","m1","No UV",16.923309976292
"587","#003","m1","No UV",20.3495765982859
"588","#003","m1","No UV",16.4496241461892
"589","#003","m1","No UV",15.2641144109907
"590","#003","m1","No UV",15.1864782190954
"591","#003","m1","No UV",16.8222821360961
"592","#003","m1","No UV",14.8507668440731
"593","#003","m1","No UV",15.2882604984472
"594","#003","m1","No UV",15.8205584864638
"595","#003","m1","No UV",16.5614854017288
"596","#003","m1","No UV",18.5632644537839
"597","#003","m1","No UV",19.0824786059048
"598","#003","m1","No UV",13.0264228533951
"599","#003","m1","No UV",15.5087274719848
"600","#003","m1","No UV",16.1831285657931
"601","#003","m1","No UV",15.165176475675
"602","#003","m1","No UV",16.7154066854347
"603","#003","m1","No UV",16.4939878514861
"604","#003","m1","No UV",17.9899659910132
"605","#003","m1","No UV",15.7543884493837
"606","#003","m1","No UV",15.0615798527406
"607","#003","m1","No UV",14.4938797075988
"608","#003","m1","No UV",14.3247115438128
"609","#003","m1","No UV",14.5390208383138
"610","#003","m1","No UV",15.1182419580741
"611","#003","m1","No UV",16.1090926833179
"612","#003","m1","No UV",15.9158221319416
"613","#003","m1","No UV",16.365829727176
"614","#003","m1","No UV",17.4849297891405
"615","#003","m1","No UV",14.5929250266621
"616","#003","m1","No UV",16.1362296903556
"617","#003","m1","No UV",14.748961376939
"618","#003","m1","No UV",14.5766782892045
"619","#003","m1","No UV",13.7882937894294
"620","#003","m1","No UV",13.4681283036851
"621","#003","m1","No UV",13.2722080931034
"622","#003","m1","No UV",15.1095162373494
"623","#003","m1","No UV",15.4149756800701
"624","#003","m1","No UV",13.656914874016
"625","#003","m1","No UV",14.5033654832468
"626","#003","m1","No UV",14.6669256078724
"627","#003","m1","No UV",17.2192268016078
"628","#003","m1","No UV",14.9404732405987
"629","#003","m1","No UV",13.6153674017038
"630","#003","m1","No UV",14.0059416616538
"631","#003","m1","No UV",13.6468341897797
"632","#003","m1","No UV",13.7626705104625
"633","#003","m1","No UV",13.0896166797439
"634","#003","m1","No UV",15.7599750587301
"635","#003","m1","No UV",14.9857808688236
"636","#003","m1","No UV",14.0953303312222
"637","#003","m1","No UV",14.0460274112105
"638","#003","m1","No UV",14.3075859143284
"639","#003","m1","No UV",15.7327398859076
"640","#003","m1","No UV",15.0477965043389
"641","#003","m1","No UV",13.6592312163671
"642","#003","m1","No UV",14.0901890641113
"643","#003","m1","No UV",15.2666485676016
"644","#003","m1","No UV",13.2802566218701
"645","#003","m1","No UV",13.5758611299812
"646","#003","m1","No UV",13.2145749503063
"647","#003","m1","No UV",14.4060382984621
"648","#003","m1","No UV",14.1735729220239
"649","#003","m1","No UV",14.052503506757
"650","#003","m1","No UV",13.4539667657653
"651","#003","m1","No UV",17.875300075044
"652","#003","m1","No UV",15.5072281228601
"653","#003","m1","No UV",18.6780100860002
"654","#003","m1","No UV",15.2546991351652
"655","#003","m1","No UV",16.6572046192994
"656","#003","m1","No UV",17.9725702034
"657","#003","m1","No UV",18.0540079771146
"658","#003","m1","No UV",16.2991938235866
"659","#003","m1","No UV",18.7050273716796
"660","#003","m1","No UV",17.9663869652144
"661","#003","m1","No UV",14.8821745998496
"662","#003","m1","No UV",16.731547992957
"663","#003","m1","No UV",16.4464982871559
"664","#003","m1","No UV",16.3144605802436
"665","#003","m1","No UV",17.6041397581063
"666","#003","m1","No UV",15.2513764240446
"667","#003","m1","No UV",18.942574647592
"668","#003","m1","No UV",18.2272177852258
"669","#003","m1","No UV",14.9209792244452
"670","#003","m1","No UV",14.0489746955776
"671","#003","m1","No UV",15.1829944178989
"672","#003","m1","No UV",14.7325565817191
"673","#003","m1","No UV",15.0237287442824
"674","#003","m1","No UV",14.7351207223261
"675","#003","m1","No UV",18.9934507170321
"676","#003","m1","No UV",15.0580731989785
"677","#003","m1","No UV",17.7076874922676
"678","#003","m1","No UV",18.5221784642462
"679","#003","m1","No UV",14.1751924113443
"680","#003","m1","No UV",14.3739615920066
"681","#003","m1","No UV",16.7063813792552
"682","#003","m1","No UV",14.8293276505807
"683","#003","m1","No UV",16.4173724685212
"684","#003","m1","No UV",17.5210910691092
"685","#003","m1","No UV",16.6634682095413
"686","#003","m1","No UV",13.2477895405314
"687","#003","m1","No UV",14.5556947602847
"688","#003","m1","No UV",14.0460274112105
