mouse_id,month,treatment,clade_volume,ln2volume
#281,m0,No UV,7243.415347,12.82245439
#289,m0,No UV,7243.415347,12.82245439
#970,m0,No UV,7243.415347,12.82245439
#970,m0,No UV,7243.415347,12.82245439
#003,m0,No UV,7250.333604,12.82383166
#009,m0,No UV,7250.333604,12.82383166
#022,m0,No UV,7250.333604,12.82383166
#281,m0,No UV,7250.333604,12.82383166
#282,m0,No UV,7250.333604,12.82383166
#970,m0,No UV,7250.333604,12.82383166
#258,m0,No UV,7257.251861,12.82520762
#263,m0,No UV,7257.251861,12.82520762
#281,m0,No UV,7257.251861,12.82520762
#289,m0,No UV,7257.251861,12.82520762
#970,m0,No UV,7257.251861,12.82520762
#131,m0,No UV,7264.170119,12.82658227
#282,m0,No UV,7264.170119,12.82658227
#289,m0,No UV,7264.170119,12.82658227
#974,m0,No UV,7264.170119,12.82658227
#003,m0,No UV,7278.006633,12.82932765
#009,m0,No UV,7278.006633,12.82932765
#131,m0,No UV,7278.006633,12.82932765
#263,m0,No UV,7284.924891,12.83069838
#291,m0,No UV,7284.924891,12.83069838
#317,m0,No UV,7284.924891,12.83069838
#970,m0,No UV,7284.924891,12.83069838
#974,m0,No UV,7284.924891,12.83069838
#003,m0,No UV,7291.843148,12.83206781
#258,m0,No UV,7291.843148,12.83206781
#258,m0,No UV,7291.843148,12.83206781
#303,m0,No UV,7291.843148,12.83206781
#303,m0,No UV,7291.843148,12.83206781
#970,m0,No UV,7291.843148,12.83206781
#003,m0,No UV,7298.761405,12.83343595
#258,m0,No UV,7298.761405,12.83343595
#317,m0,No UV,7298.761405,12.83343595
#022,m0,No UV,7305.679662,12.83480278
#131,m0,No UV,7305.679662,12.83480278
#303,m0,No UV,7305.679662,12.83480278
#317,m0,No UV,7305.679662,12.83480278
#974,m0,No UV,7305.679662,12.83480278
#974,m0,No UV,7305.679662,12.83480278
#974,m0,No UV,7305.679662,12.83480278
#131,m0,No UV,7312.59792,12.83616832
#970,m0,No UV,7312.59792,12.83616832
#974,m0,No UV,7312.59792,12.83616832
#009,m0,No UV,7319.516177,12.83753257
#131,m0,No UV,7319.516177,12.83753257
#131,m0,No UV,7319.516177,12.83753257
#303,m0,No UV,7319.516177,12.83753257
#970,m0,No UV,7319.516177,12.83753257
#009,m0,No UV,7326.434434,12.83889554
#022,m0,No UV,7326.434434,12.83889554
#022,m0,No UV,7326.434434,12.83889554
#291,m0,No UV,7326.434434,12.83889554
#317,m0,No UV,7326.434434,12.83889554
#317,m0,No UV,7326.434434,12.83889554
#970,m0,No UV,7326.434434,12.83889554
#974,m0,No UV,7326.434434,12.83889554
#003,m0,No UV,7333.352691,12.84025721
#263,m0,No UV,7333.352691,12.84025721
#281,m0,No UV,7333.352691,12.84025721
