,mouse_id,month,treatment,clade_volume,ln2volume,density
932,#289,m3,No UV,24241.57343,14.56519572,0.260407935
933,#131,m3,No UV,24255.40994,14.56601894,0.260687343
934,#970,m3,No UV,24276.16471,14.56725289,0.26096675
935,#009,m3,No UV,24296.91948,14.56848579,0.261246158
936,#317,m3,No UV,24379.93857,14.57340687,0.261525566
937,#289,m3,No UV,24442.20289,14.5770867,0.261804973
938,#970,m3,No UV,24490.63069,14.57994231,0.262084381
939,#291,m3,No UV,24525.22197,14.58197857,0.262643196
940,#291,m3,No UV,24525.22197,14.58197857,0.262643196
941,#009,m3,No UV,24587.48629,14.58563663,0.262922604
942,#006,m3,No UV,24635.91409,14.58847538,0.263202012
943,#009,m3,No UV,24642.83235,14.58888046,0.263481419
944,#009,m3,No UV,24725.85143,14.59373258,0.264040235
945,#291,m3,No UV,24725.85143,14.59373258,0.264040235
946,#289,m3,No UV,24760.44272,14.59574949,0.264319642
947,#291,m3,No UV,24815.78878,14.59897069,0.26459905
948,#289,m3,No UV,24864.21658,14.60178335,0.265157865
949,#291,m3,No UV,24864.21658,14.60178335,0.265157865
950,#291,m3,No UV,24947.23567,14.60659234,0.265437273
951,#006,m3,No UV,24988.74521,14.60899084,0.265716681
952,#003,m3,No UV,25009.49998,14.61018859,0.265996088
953,#006,m3,No UV,25030.25475,14.61138535,0.266275496
954,#974,m3,No UV,25037.17301,14.61178405,0.266554904
955,#003,m3,No UV,25044.09127,14.61218264,0.266834311
956,#317,m3,No UV,25057.92778,14.61297949,0.267113719
957,#970,m3,No UV,25113.27384,14.61616249,0.267393127
958,#263,m3,No UV,25127.11035,14.61695715,0.267672534
959,#003,m3,No UV,25196.29293,14.62092387,0.26823135
960,#974,m3,No UV,25196.29293,14.62092387,0.26823135
961,#006,m3,No UV,25244.72073,14.6236941,0.268510757
962,#022,m3,No UV,25279.31201,14.62566958,0.268790165
963,#022,m3,No UV,25369.24936,14.63079321,0.269069573
964,#263,m3,No UV,25438.43193,14.63472212,0.26934898
965,#022,m3,No UV,25445.35019,14.63511443,0.269628388
966,#974,m3,No UV,25459.1867,14.63589871,0.269907795
967,#291,m3,No UV,25466.10496,14.6362907,0.270187203
968,#289,m3,No UV,25590.63359,14.64332825,0.270466611
969,#317,m3,No UV,25611.38836,14.64449784,0.270746018
970,#009,m3,No UV,25680.57093,14.64838966,0.271584241
971,#022,m3,No UV,25680.57093,14.64838966,0.271584241
972,#263,m3,No UV,25680.57093,14.64838966,0.271584241
973,#263,m3,No UV,25728.99874,14.65110769,0.271863649
974,#974,m3,No UV,25749.75351,14.652271,0.272143057
975,#022,m3,No UV,25756.67176,14.65265856,0.272701872
976,#317,m3,No UV,25756.67176,14.65265856,0.272701872
977,#291,m3,No UV,25784.34479,14.65420777,0.27298128
978,#009,m3,No UV,25964.21948,14.66423724,0.273260687
979,#006,m3,No UV,25978.056,14.66500585,0.273540095
980,#291,m3,No UV,25984.97425,14.66539001,0.273819503
981,#003,m3,No UV,26081.82986,14.67075747,0.27409891
982,#003,m3,No UV,26088.74811,14.6711401,0.274657726
983,#317,m3,No UV,26088.74811,14.6711401,0.274657726
984,#003,m3,No UV,26130.25766,14.67343373,0.275216541
985,#317,m3,No UV,26130.25766,14.67343373,0.275216541
986,#006,m3,No UV,26137.17591,14.67381565,0.275495949
987,#009,m3,No UV,26171.7672,14.67572372,0.275775356
988,#263,m3,No UV,26199.44023,14.67724837,0.276054764
989,#003,m3,No UV,26206.35849,14.67762928,0.276892987
990,#263,m3,No UV,26206.35849,14.67762928,0.276892987
991,#303,m3,No UV,26206.35849,14.67762928,0.276892987
992,#009,m3,No UV,26220.195,14.67839079,0.277172395
993,#009,m3,No UV,26240.94977,14.67953232,0.277451802
994,#303,m3,No UV,26247.86803,14.67991262,0.27773121
995,#003,m3,No UV,26282.45932,14.68181266,0.278010617
996,#006,m3,No UV,26289.37757,14.68219236,0.278290025
997,#131,m3,No UV,26337.80537,14.68484752,0.27884884
998,#289,m3,No UV,26337.80537,14.68484752,0.27884884
999,#303,m3,No UV,26393.15143,14.687876,0.279128248
1000,#291,m3,No UV,26448.49749,14.69089815,0.279407656
1001,#970,m3,No UV,26455.41575,14.69127547,0.279687063
1002,#303,m3,No UV,26462.334,14.69165269,0.279966471
1003,#009,m3,No UV,26476.17052,14.69240685,0.280245879
1004,#003,m3,No UV,26483.08878,14.69278378,0.280525286
1005,#317,m3,No UV,26552.27135,14.69654766,0.280804694
1006,#317,m3,No UV,26559.18961,14.69692351,0.281084102
1007,#317,m3,No UV,26566.10786,14.69729926,0.281363509
1008,#131,m3,No UV,26586.86264,14.69842592,0.281642917
1009,#003,m3,No UV,26697.55475,14.70441999,0.281922325
1010,#974,m3,No UV,26704.47301,14.70479379,0.282201732
1011,#317,m3,No UV,26711.39127,14.7051675,0.28248114
1012,#263,m3,No UV,26732.14604,14.70628804,0.282760548
1013,#022,m3,No UV,26745.98255,14.70703458,0.283039955
1014,#009,m3,No UV,26759.81907,14.70778074,0.283319363
1015,#022,m3,No UV,26815.16512,14.71076152,0.283598771
1016,#003,m3,No UV,26822.08338,14.71113368,0.283878178
1017,#263,m3,No UV,26829.00164,14.71150575,0.284157586
1018,#006,m3,No UV,26849.75641,14.71262138,0.284436994
1019,#291,m3,No UV,26953.53027,14.71818662,0.284716401
1020,#022,m3,No UV,26960.44853,14.71855688,0.284995809
1021,#317,m3,No UV,26974.28504,14.7192971,0.285275217
1022,#131,m3,No UV,27001.95807,14.72077641,0.285554624
1023,#263,m3,No UV,27036.54936,14.72262341,0.285834032
1024,#009,m3,No UV,27098.81367,14.72594207,0.28611344
1025,#131,m3,No UV,27105.73193,14.72631034,0.286392847
1026,#131,m3,No UV,27174.9145,14.72998788,0.286672255
1027,#263,m3,No UV,27195.66927,14.73108931,0.286951662
1028,#022,m3,No UV,27313.27965,14.73731494,0.28723107
1029,#289,m3,No UV,27354.78919,14.73950582,0.287510478
1030,#263,m3,No UV,27423.97176,14.74314991,0.287789885
1031,#303,m3,No UV,27451.64479,14.74460497,0.288069293
1032,#022,m3,No UV,27527.74562,14.74859885,0.288348701
1033,#289,m3,No UV,27534.66388,14.74896138,0.288628108
1034,#291,m3,No UV,27562.33691,14.75041059,0.288907516
1035,#006,m3,No UV,27596.92819,14.75222007,0.289186924
1036,#289,m3,No UV,27617.68297,14.75330467,0.289745739
1037,#317,m3,No UV,27617.68297,14.75330467,0.289745739
1038,#009,m3,No UV,27638.43774,14.75438845,0.290304554
1039,#009,m3,No UV,27638.43774,14.75438845,0.290304554
1040,#003,m3,No UV,27652.27425,14.75511052,0.290583962
1041,#303,m3,No UV,27659.19251,14.75547142,0.29086337
1042,#317,m3,No UV,27728.37508,14.75907545,0.291142777
1043,#022,m3,No UV,27749.12985,14.76015491,0.291422185
1044,#009,m3,No UV,27811.39417,14.76338845,0.291701593
1045,#263,m3,No UV,27818.31243,14.76374728,0.291981
1046,#263,m3,No UV,27859.82197,14.76589842,0.292260408
1047,#970,m3,No UV,27956.67757,14.7709053,0.292539816
1048,#289,m3,No UV,27984.3506,14.77233265,0.292819223
1049,#317,m3,No UV,28012.02363,14.77375859,0.293098631
1050,#289,m3,No UV,28018.94189,14.77411485,0.293378039
1051,#974,m3,No UV,28074.28795,14.77696181,0.293657446
1052,#289,m3,No UV,28088.12446,14.77767267,0.293936854
1053,#009,m3,No UV,28095.04272,14.77802797,0.294216262
1054,#009,m3,No UV,28171.14355,14.78193051,0.294775077
1055,#291,m3,No UV,28171.14355,14.78193051,0.294775077
1056,#317,m3,No UV,28178.0618,14.78228476,0.295054484
1057,#970,m3,No UV,28261.08089,14.78652902,0.295333892
1058,#282,m3,No UV,28323.34521,14.78970405,0.2956133
1059,#022,m3,No UV,28330.26346,14.7900564,0.295892707
1060,#289,m3,No UV,28392.52778,14.79322368,0.296172115
1061,#974,m3,No UV,28406.36429,14.79392657,0.296451523
1062,#974,m3,No UV,28440.95558,14.79568232,0.29673093
1063,#009,m3,No UV,28489.38338,14.79813678,0.297289746
1064,#289,m3,No UV,28489.38338,14.79813678,0.297289746
1065,#009,m3,No UV,28496.30164,14.79848707,0.297569153
1066,#022,m3,No UV,28517.05641,14.79953745,0.297848561
1067,#317,m3,No UV,28600.0755,14.80373133,0.298127969
1068,#006,m3,No UV,28648.5033,14.80617215,0.298407376
1069,#974,m3,No UV,28752.27716,14.8113886,0.298686784
1070,#291,m3,No UV,28766.11367,14.8120827,0.298966192
1071,#022,m3,No UV,28814.54147,14.81450944,0.299525007
1072,#131,m3,No UV,28814.54147,14.81450944,0.299525007
1073,#303,m3,No UV,28849.13276,14.81624033,0.299804415
1074,#003,m3,No UV,28856.05102,14.81658626,0.300642638
1075,#003,m3,No UV,28856.05102,14.81658626,0.300642638
1076,#263,m3,No UV,28856.05102,14.81658626,0.300642638
1077,#303,m3,No UV,28883.72404,14.81796914,0.300922045
1078,#006,m3,No UV,28890.6423,14.81831466,0.301201453
1079,#282,m3,No UV,28932.15184,14.82038601,0.301480861
1080,#970,m3,No UV,29008.25267,14.82417578,0.301760268
1081,#291,m3,No UV,29029.00745,14.82520762,0.302039676
1082,#974,m3,No UV,29091.27176,14.82829875,0.302319084
1083,#022,m3,No UV,29105.10828,14.82898476,0.302598491
1084,#009,m3,No UV,29112.02653,14.82932765,0.303157307
1085,#970,m3,No UV,29112.02653,14.82932765,0.303157307
1086,#291,m3,No UV,29118.94479,14.82967046,0.303436714
1087,#003,m3,No UV,29139.69956,14.83069838,0.303716122
1088,#291,m3,No UV,29160.45433,14.83172558,0.303995529
1089,#263,m3,No UV,29201.96388,14.83377778,0.304554345
1090,#317,m3,No UV,29201.96388,14.83377778,0.304554345
1091,#131,m3,No UV,29243.47342,14.83582706,0.304833752
1092,#131,m3,No UV,29271.14645,14.83719163,0.30511316
1093,#303,m3,No UV,29284.98296,14.83787343,0.305392568
1094,#022,m3,No UV,29333.41077,14.84025721,0.305671975
1095,#263,m3,No UV,29354.16554,14.84127762,0.305951383
1096,#131,m3,No UV,29361.08379,14.8416176,0.306510198
1097,#263,m3,No UV,29361.08379,14.8416176,0.306510198
1098,#263,m3,No UV,29381.83857,14.84263705,0.306789606
1099,#289,m3,No UV,29457.9394,14.8463689,0.307069014
1100,#282,m3,No UV,29464.85765,14.84670768,0.307348421
1101,#006,m3,No UV,29499.44894,14.84840038,0.307907237
1102,#289,m3,No UV,29499.44894,14.84840038,0.307907237
1103,#974,m3,No UV,29547.87674,14.85076684,0.308186644
1104,#131,m3,No UV,29575.54977,14.85211737,0.308466052
1105,#022,m3,No UV,29582.46803,14.8524548,0.30874546
1106,#009,m3,No UV,29610.14106,14.85380374,0.309024867
1107,#009,m3,No UV,29623.97757,14.85447774,0.309304275
1108,#970,m3,No UV,29630.89583,14.85481462,0.309583683
1109,#263,m3,No UV,29644.73234,14.85548815,0.30986309
1110,#022,m3,No UV,29658.56886,14.85616136,0.310142498
1111,#317,m3,No UV,29720.83317,14.85918694,0.310421906
1112,#263,m3,No UV,29866.11657,14.86622204,0.310701313
1113,#009,m3,No UV,29942.2174,14.86989345,0.310980721
1114,#974,m3,No UV,30011.39998,14.873223,0.311260129
1115,#003,m3,No UV,30073.66429,14.87621304,0.311539536
1116,#263,m3,No UV,30156.68338,14.88019015,0.311818944
1117,#009,m3,No UV,30184.35641,14.88151342,0.312377759
1118,#317,m3,No UV,30184.35641,14.88151342,0.312377759
1119,#009,m3,No UV,30212.02944,14.88283548,0.312657167
1120,#006,m3,No UV,30239.70247,14.88415632,0.31349539
1121,#131,m3,No UV,30239.70247,14.88415632,0.31349539
1122,#289,m3,No UV,30239.70247,14.88415632,0.31349539
1123,#009,m3,No UV,30253.53898,14.88481629,0.313774797
1124,#281,m3,No UV,30295.04852,14.8867944,0.314333613
1125,#289,m3,No UV,30295.04852,14.8867944,0.314333613
1126,#006,m3,No UV,30301.96678,14.88712382,0.31461302
1127,#009,m3,No UV,30329.63981,14.88844074,0.314892428
1128,#006,m3,No UV,30530.26927,14.89795269,0.315171836
1129,#291,m3,No UV,30585.61533,14.90056568,0.315730651
1130,#970,m3,No UV,30585.61533,14.90056568,0.315730651
1131,#317,m3,No UV,30592.53359,14.90089197,0.316010059
1132,#263,m3,No UV,30606.3701,14.90154433,0.316289466
1133,#006,m3,No UV,30654.7979,14.90382527,0.316568874
1134,#022,m3,No UV,30661.71616,14.90415083,0.316848282
1135,#006,m3,No UV,30696.30745,14.9057775,0.317127689
1136,#263,m3,No UV,30703.2257,14.90610261,0.317407097
1137,#006,m3,No UV,30772.40827,14.90934973,0.317686505
1138,#131,m3,No UV,30834.67259,14.91226591,0.317965912
1139,#003,m3,No UV,30855.42736,14.91323666,0.31824532
1140,#282,m3,No UV,30862.34562,14.91356009,0.318524728
1141,#131,m3,No UV,30924.60993,14.91646778,0.318804135
1142,#289,m3,No UV,30966.11948,14.91840298,0.319083543
1143,#006,m3,No UV,30973.03774,14.91872526,0.319362951
1144,#131,m3,No UV,30979.95599,14.91904747,0.319642358
1145,#003,m3,No UV,31007.62902,14.92033559,0.319921766
1146,#291,m3,No UV,31021.46554,14.92097922,0.320201174
1147,#281,m3,No UV,31062.97508,14.92290839,0.320480581
1148,#003,m3,No UV,31097.56637,14.92451406,0.320759989
1149,#317,m3,No UV,31111.40288,14.92515583,0.321039396
1150,#263,m3,No UV,31249.76803,14.93155786,0.321318804
1151,#006,m3,No UV,31291.27757,14.93347294,0.321877619
1152,#022,m3,No UV,31291.27757,14.93347294,0.321877619
1153,#009,m3,No UV,31305.11408,14.93411074,0.322436435
1154,#131,m3,No UV,31305.11408,14.93411074,0.322436435
1155,#263,m3,No UV,31339.70537,14.935704,0.322715842
1156,#263,m3,No UV,31374.29666,14.9372955,0.32299525
1157,#006,m3,No UV,31395.05143,14.93824956,0.323274658
1158,#289,m3,No UV,31415.8062,14.93920298,0.323554065
1159,#006,m3,No UV,31443.47923,14.94047324,0.323833473
1160,#289,m3,No UV,31464.234,14.9414252,0.324392288
1161,#291,m3,No UV,31464.234,14.9414252,0.324392288
1162,#009,m3,No UV,31471.15226,14.94174238,0.324671696
1163,#291,m3,No UV,31581.84437,14.94680781,0.324951104
1164,#009,m3,No UV,31644.10869,14.94964931,0.325230511
1165,#006,m3,No UV,31651.02695,14.94996469,0.325509919
1166,#263,m3,No UV,31699.45475,14.9521704,0.325789327
1167,#009,m3,No UV,31727.12778,14.9534293,0.326068734
1168,#022,m3,No UV,31768.63732,14.95531559,0.326348142
1169,#022,m3,No UV,31782.47383,14.9559438,0.32662755
1170,#131,m3,No UV,31803.22861,14.95688561,0.326906957
1171,#022,m3,No UV,31810.14686,14.95719941,0.327186365
1172,#263,m3,No UV,31886.24769,14.96064671,0.327465773
1173,#022,m3,No UV,31900.08421,14.96127261,0.328024588
1174,#281,m3,No UV,31900.08421,14.96127261,0.328024588
1175,#970,m3,No UV,31907.00246,14.96158546,0.328303996
1176,#022,m3,No UV,31913.92072,14.96189824,0.329142218
1177,#131,m3,No UV,31913.92072,14.96189824,0.329142218
1178,#291,m3,No UV,31913.92072,14.96189824,0.329142218
1179,#303,m3,No UV,31948.51201,14.96346112,0.329421626
1180,#131,m3,No UV,31955.43027,14.96377349,0.329701034
1181,#003,m3,No UV,31976.18504,14.96471021,0.329980441
1182,#291,m3,No UV,31996.93981,14.96564631,0.330259849
1183,#131,m3,No UV,32059.20412,14.96845099,0.330539257
1184,#303,m3,No UV,32073.04064,14.96907351,0.330818664
1185,#009,m3,No UV,32114.55018,14.97093947,0.331098072
1186,#009,m3,No UV,32356.68919,14.98177637,0.33137748
1187,#003,m3,No UV,32370.5257,14.98239317,0.331656887
1188,#974,m3,No UV,32418.9535,14.9845499,0.331936295
1189,#009,m3,No UV,32439.70827,14.98547323,0.332215703
1190,#009,m3,No UV,32529.64562,14.98946749,0.33249511
1191,#009,m3,No UV,32543.48213,14.99008101,0.332774518
1192,#009,m3,No UV,32564.2369,14.9910008,0.333053926
1193,#970,m3,No UV,32619.58296,14.99345072,0.333333333
1194,#006,m3,No UV,32633.41948,14.99406255,0.333612741
1195,#022,m3,No UV,32640.33773,14.99436836,0.333892149
1196,#291,m3,No UV,32654.17425,14.99497981,0.334171556
1197,#281,m3,No UV,32681.84728,14.99620191,0.334450964
1198,#131,m3,No UV,32688.76553,14.99650728,0.334730372
1199,#317,m3,No UV,32695.68379,14.99681258,0.335009779
1200,#009,m3,No UV,32744.11159,14.99894787,0.335289187
1201,#303,m3,No UV,32799.45765,15.00138434,0.335568595
1202,#263,m3,No UV,32806.37591,15.00168861,0.335848002
1203,#006,m3,No UV,32813.29417,15.00199281,0.33612741
1204,#009,m3,No UV,32827.13068,15.00260103,0.336406818
1205,#970,m3,No UV,32889.395,15.00533485,0.336686225
1206,#289,m3,No UV,32910.14977,15.00624497,0.336965633
1207,#317,m3,No UV,32986.2506,15.00957718,0.337245041
1208,#009,m3,No UV,33055.43317,15.0125998,0.337524448
1209,#291,m3,No UV,33110.77923,15.01501334,0.337803856
1210,#291,m3,No UV,33124.61574,15.0156161,0.338083263
1211,#022,m3,No UV,33145.37051,15.01651976,0.338362671
1212,#289,m3,No UV,33214.55309,15.01952788,0.338642079
1213,#009,m3,No UV,33235.30786,15.0204291,0.339200894
1214,#291,m3,No UV,33235.30786,15.0204291,0.339200894
1215,#009,m3,No UV,33242.22612,15.02072938,0.339480302
1216,#291,m3,No UV,33256.06263,15.02132975,0.339759709
1217,#006,m3,No UV,33311.40869,15.02372874,0.340039117
1218,#003,m3,No UV,33318.32695,15.02402834,0.340318525
1219,#022,m3,No UV,33332.16346,15.02462734,0.34087734
1220,#289,m3,No UV,33332.16346,15.02462734,0.34087734
1221,#009,m3,No UV,33408.26429,15.02791741,0.341156748
1222,#009,m3,No UV,33422.1008,15.0285148,0.341436155
1223,#303,m3,No UV,33429.01906,15.0288134,0.341715563
1224,#006,m3,No UV,33456.69209,15.03000719,0.341994971
1225,#009,m3,No UV,33512.03815,15.03239181,0.342274378
1226,#289,m3,No UV,33574.30246,15.03506981,0.342553786
1227,#009,m3,No UV,33581.22072,15.03536705,0.343112601
1228,#289,m3,No UV,33581.22072,15.03536705,0.343112601
1229,#291,m3,No UV,33601.97549,15.03625843,0.343392009
1230,#131,m3,No UV,33657.32155,15.03863275,0.343671417
1231,#009,m3,No UV,33705.74935,15.04070708,0.344230232
1232,#131,m3,No UV,33705.74935,15.04070708,0.344230232
1233,#281,m3,No UV,33968.64313,15.05191597,0.34450964
1234,#291,m3,No UV,34086.2535,15.05690242,0.344789047
1235,#009,m3,No UV,34113.92653,15.0580732,0.345068455
1236,#289,m3,No UV,34148.51782,15.05953534,0.345347863
1237,#009,m3,No UV,34176.19084,15.06070399,0.34562727
1238,#003,m3,No UV,34203.86387,15.06187169,0.345906678
1239,#009,m3,No UV,34342.22902,15.06769606,0.346186085
1240,#022,m3,No UV,34480.59416,15.07349701,0.346465493
1241,#003,m3,No UV,34515.18545,15.07494362,0.346744901
1242,#009,m3,No UV,34549.77674,15.07638877,0.347024308
1243,#970,m3,No UV,34577.44977,15.07754385,0.347303716
1244,#022,m3,No UV,34584.36802,15.07783247,0.347583124
1245,#006,m3,No UV,34598.20454,15.07840955,0.347862531
1246,#282,m3,No UV,34750.4062,15.08474222,0.348141939
1247,#291,m3,No UV,34833.42528,15.08818472,0.348421347
1248,#131,m3,No UV,34868.01657,15.08961668,0.348700754
1249,#317,m3,No UV,34874.93483,15.0899029,0.348980162
1250,#009,m3,No UV,34944.1174,15.09276199,0.34925957
1251,#006,m3,No UV,34957.95391,15.09333313,0.349538977
1252,#291,m3,No UV,34992.5452,15.09475998,0.349818385
1253,#291,m3,No UV,35013.29997,15.09561542,0.350097793
1254,#131,m3,No UV,35054.80952,15.09732477,0.3503772
1255,#009,m3,No UV,35110.15557,15.09960077,0.350656608
1256,#263,m3,No UV,35117.07383,15.09988502,0.351215423
1257,#970,m3,No UV,35117.07383,15.09988502,0.351215423
1258,#289,m3,No UV,35255.43898,15.10555822,0.351494831
1259,#131,m3,No UV,35290.03026,15.10697305,0.351774239
1260,#263,m3,No UV,35331.53981,15.10866901,0.352333054
1261,#970,m3,No UV,35331.53981,15.10866901,0.352333054
1262,#317,m3,No UV,35379.96761,15.11064511,0.352612462
1263,#131,m3,No UV,35400.72238,15.11149118,0.352891869
1264,#003,m3,No UV,35407.64064,15.11177309,0.353171277
1265,#003,m3,No UV,35469.90495,15.11430784,0.3540095
1266,#289,m3,No UV,35469.90495,15.11430784,0.3540095
1267,#291,m3,No UV,35469.90495,15.11430784,0.3540095
1268,#303,m3,No UV,35497.57798,15.11543297,0.354288908
1269,#282,m3,No UV,35504.49624,15.11571412,0.354568315
1270,#006,m3,No UV,35539.08752,15.11711902,0.354847723
1271,#291,m3,No UV,35546.00578,15.11739984,0.35512713
1272,#131,m3,No UV,35594.43358,15.11936402,0.355406538
1273,#009,m3,No UV,35684.37093,15.12300472,0.355685946
1274,#131,m3,No UV,35718.96221,15.12440254,0.355965353
1275,#006,m3,No UV,35760.47176,15.12607815,0.356524169
1276,#282,m3,No UV,35760.47176,15.12607815,0.356524169
1277,#006,m3,No UV,35767.39001,15.12635723,0.356803576
1278,#009,m3,No UV,35781.22653,15.12691522,0.357082984
1279,#131,m3,No UV,35795.06304,15.127473,0.357362392
1280,#317,m3,No UV,35822.73607,15.12858791,0.357641799
1281,#006,m3,No UV,35864.24562,15.13025866,0.357921207
1282,#970,m3,No UV,35919.59167,15.13248333,0.358200615
1283,#022,m3,No UV,35988.77425,15.13525935,0.358480022
1284,#291,m3,No UV,36002.61076,15.13581391,0.35875943
1285,#970,m3,No UV,36023.36553,15.13664535,0.359038838
1286,#291,m3,No UV,36057.95682,15.13803003,0.359318245
1287,#131,m3,No UV,36078.71159,15.1388602,0.359597653
1288,#263,m3,No UV,36327.76885,15.14878514,0.359877061
1289,#974,m3,No UV,36341.60537,15.14933453,0.360156468
1290,#282,m3,No UV,36390.03317,15.15125575,0.360435876
1291,#003,m3,No UV,36417.7062,15.15235244,0.360715284
1292,#022,m3,No UV,36466.134,15.15426964,0.360994691
1293,#291,m3,No UV,36535.31657,15.15700409,0.361274099
1294,#003,m3,No UV,36576.82611,15.15864227,0.361553507
1295,#291,m3,No UV,36666.76346,15.16218531,0.361832914
1296,#003,m3,No UV,36694.43649,15.16327372,0.362112322
1297,#009,m3,No UV,36715.19126,15.16408949,0.36239173
1298,#291,m3,No UV,36777.45557,15.16653405,0.362671137
1299,#009,m3,No UV,36805.1286,15.16761919,0.362950545
1300,#303,m3,No UV,36812.04686,15.16789035,0.363229953
1301,#291,m3,No UV,36832.80163,15.16870352,0.36350936
1302,#291,m3,No UV,36867.39292,15.17005778,0.363788768
1303,#003,m3,No UV,36936.57549,15.1727625,0.364068175
1304,#022,m3,No UV,36964.24852,15.17384296,0.364347583
1305,#263,m3,No UV,37047.26761,15.17707952,0.364626991
1306,#022,m3,No UV,37088.77715,15.17869508,0.364906398
1307,#009,m3,No UV,37192.55101,15.18272608,0.365185806
1308,#970,m3,No UV,37234.06055,15.18433534,0.365465214
1309,#003,m3,No UV,37240.97881,15.18460337,0.366024029
1310,#291,m3,No UV,37240.97881,15.18460337,0.366024029
1311,#263,m3,No UV,37254.81532,15.18513929,0.366303437
1312,#289,m3,No UV,37261.73358,15.18540718,0.366862252
1313,#289,m3,No UV,37261.73358,15.18540718,0.366862252
1314,#006,m3,No UV,37282.48835,15.18621053,0.36714166
1315,#303,m3,No UV,37372.4257,15.18968659,0.367421067
1316,#970,m3,No UV,37386.26221,15.19022062,0.367700475
1317,#317,m3,No UV,37490.03607,15.19421959,0.367979883
1318,#022,m3,No UV,37566.1369,15.19714514,0.36825929
1319,#263,m3,No UV,37614.5647,15.19900377,0.368538698
1320,#263,m3,No UV,37711.4203,15.20271387,0.368818106
1321,#291,m3,No UV,37739.09333,15.20377214,0.369097513
1322,#003,m3,No UV,37746.01159,15.20403659,0.369376921
1323,#291,m3,No UV,37856.7037,15.20826118,0.369656329
1324,#009,m3,No UV,37925.88628,15.21089527,0.369935736
1325,#282,m3,No UV,37988.15059,15.21326186,0.370215144
1326,#291,m3,No UV,38015.82362,15.21431243,0.370494552
1327,#003,m3,No UV,38126.51574,15.21850707,0.370773959
1328,#006,m3,No UV,38133.434,15.21876883,0.371053367
1329,#263,m3,No UV,38209.53483,15.22164507,0.371332775
1330,#974,m3,No UV,38251.04437,15.22321152,0.371612182
1331,#006,m3,No UV,38403.24603,15.22894064,0.37189159
1332,#281,m3,No UV,38424.0008,15.22972012,0.372170997
1333,#291,m3,No UV,38465.51034,15.23127783,0.372450405
1334,#003,m3,No UV,38493.18337,15.23231537,0.372729813
1335,#317,m3,No UV,38513.93814,15.23309303,0.37300922
1336,#022,m3,No UV,38590.03897,15.23594088,0.373288628
1337,#006,m3,No UV,38714.5676,15.24058891,0.373568036
1338,#006,m3,No UV,38735.32238,15.24136213,0.374126851
1339,#970,m3,No UV,38735.32238,15.24136213,0.374126851
1340,#003,m3,No UV,38797.58669,15.2436793,0.374406259
1341,#303,m3,No UV,38811.42321,15.24419372,0.374685666
1342,#289,m3,No UV,38825.25972,15.24470796,0.374965074
1343,#003,m3,No UV,38859.85101,15.24599275,0.375244482
1344,#281,m3,No UV,38984.37964,15.25060856,0.375523889
1345,#263,m3,No UV,39012.05267,15.25163229,0.375803297
1346,#003,m3,No UV,39025.88918,15.25214388,0.376362112
1347,#131,m3,No UV,39025.88918,15.25214388,0.376362112
1348,#303,m3,No UV,39164.25433,15.25724987,0.37664152
1349,#003,m3,No UV,39185.0091,15.25801421,0.376920928
1350,#006,m3,No UV,39240.35516,15.26005048,0.377479743
1351,#291,m3,No UV,39240.35516,15.26005048,0.377479743
1352,#291,m3,No UV,39261.10993,15.26081334,0.377759151
1353,#009,m3,No UV,39295.70121,15.26208388,0.378317966
1354,#970,m3,No UV,39295.70121,15.26208388,0.378317966
1355,#006,m3,No UV,39309.53773,15.26259178,0.378597374
1356,#291,m3,No UV,39323.37424,15.2630995,0.378876781
1357,#289,m3,No UV,39337.21076,15.26360705,0.379156189
1358,#003,m3,No UV,39489.41242,15.26917828,0.379435597
1359,#974,m3,No UV,39648.53233,15.27497984,0.379715004
1360,#317,m3,No UV,39821.48877,15.28125954,0.379994412
1361,#003,m3,No UV,39835.32528,15.28176074,0.380553227
1362,#022,m3,No UV,39835.32528,15.28176074,0.380553227
1363,#303,m3,No UV,39959.85391,15.28626369,0.380832635
1364,#317,m3,No UV,39973.69043,15.28676315,0.381112042
1365,#974,m3,No UV,39987.52694,15.28726244,0.38139145
1366,#009,m3,No UV,40022.11823,15.28850991,0.381670858
1367,#006,m3,No UV,40056.70951,15.28975629,0.381950265
1368,#003,m3,No UV,40229.66594,15.29597214,0.382229673
1369,#970,m3,No UV,40257.33897,15.29696419,0.382509081
1370,#003,m3,No UV,40278.09374,15.29770779,0.382788488
1371,#281,m3,No UV,40298.84852,15.298451,0.383067896
1372,#291,m3,No UV,40361.11283,15.30067833,0.383347304
1373,#289,m3,No UV,40368.03109,15.3009256,0.383626711
1374,#970,m3,No UV,40402.62238,15.30216132,0.383906119
1375,#022,m3,No UV,40416.45889,15.3026553,0.384185527
1376,#281,m3,No UV,40513.31449,15.3061085,0.384464934
1377,#317,m3,No UV,40575.57881,15.30832405,0.384744342
1378,#281,m3,No UV,40603.25184,15.30930765,0.385303157
1379,#974,m3,No UV,40603.25184,15.30930765,0.385303157
1380,#006,m3,No UV,40624.00661,15.31004491,0.385582565
1381,#022,m3,No UV,40630.92486,15.31029058,0.385861973
1382,#289,m3,No UV,40672.43441,15.31176372,0.38614138
1383,#131,m3,No UV,40700.10744,15.31274498,0.386420788
1384,#006,m3,No UV,40713.94395,15.31323536,0.386700196
