mouse_id,month,treatment,clade_volume,ln2volume
#009,m1,UV,11207.57676,13.45218676
#303,m1,UV,11207.57676,13.45218676
#974,m1,UV,11207.57676,13.45218676
#009,m1,UV,11214.49501,13.45307704
#970,m1,UV,11214.49501,13.45307704
#006,m1,UV,11228.33153,13.45485595
#003,m1,UV,11242.16804,13.45663266
#303,m1,UV,11242.16804,13.45663266
#131,m1,UV,11249.0863,13.4575202
#006,m1,UV,11256.00456,13.4584072
#131,m1,UV,11262.92281,13.45929365
#263,m1,UV,11262.92281,13.45929365
#282,m1,UV,11262.92281,13.45929365
#317,m1,UV,11269.84107,13.46017955
#289,m1,UV,11276.75933,13.46106491
#263,m1,UV,11290.59584,13.462834
#009,m1,UV,11297.5141,13.46371774
#009,m1,UV,11304.43236,13.46460093
#970,m1,UV,11304.43236,13.46460093
#317,m1,UV,11311.35061,13.46548358
#974,m1,UV,11332.10539,13.4681283
#131,m1,UV,11339.02364,13.4690088
#003,m1,UV,11352.86016,13.47076818
#003,m1,UV,11352.86016,13.47076818
#317,m1,UV,11394.3697,13.4760335
#009,m1,UV,11408.20622,13.47778434
#263,m1,UV,11408.20622,13.47778434
#006,m1,UV,11422.04273,13.47953307
#303,m1,UV,11428.96099,13.48040663
#970,m1,UV,11428.96099,13.48040663
#974,m1,UV,11428.96099,13.48040663
#303,m1,UV,11435.87924,13.48127967
#974,m1,UV,11435.87924,13.48127967
#009,m1,UV,11442.7975,13.48215218
#289,m1,UV,11442.7975,13.48215218
#289,m1,UV,11442.7975,13.48215218
#970,m1,UV,11463.55227,13.48476655
#006,m1,UV,11470.47053,13.48563695
#289,m1,UV,11477.38879,13.48650683
#303,m1,UV,11477.38879,13.48650683
#282,m1,UV,11484.30705,13.48737619
#281,m1,UV,11498.14356,13.48911333
#022,m1,UV,11505.06182,13.48998111
#006,m1,UV,11511.98007,13.49084838
#974,m1,UV,11539.6531,13.49431223
#022,m1,UV,11546.57136,13.4951769
#281,m1,UV,11567.32613,13.49776779
#289,m1,UV,11588.0809,13.50035404
#303,m1,UV,11588.0809,13.50035404
#974,m1,UV,11588.0809,13.50035404
#006,m1,UV,11601.91742,13.50207563
#970,m1,UV,11622.67219,13.50465418
#282,m1,UV,11643.42696,13.50722812
#263,m1,UV,11657.26348,13.50894154
#003,m1,UV,11664.18173,13.50979748
#970,m1,UV,11671.09999,13.51065292
#009,m1,UV,11705.69128,13.51492251
#970,m1,UV,11726.44605,13.51747822
#970,m1,UV,11726.44605,13.51747822
#263,m1,UV,11733.36431,13.51832912
#022,m1,UV,11754.11908,13.5208788
#263,m1,UV,11754.11908,13.5208788
#009,m1,UV,11767.95559,13.52257609
#974,m1,UV,11767.95559,13.52257609
#282,m1,UV,11774.87385,13.52342398
#022,m1,UV,11788.71036,13.52511828
#131,m1,UV,11788.71036,13.52511828
#022,m1,UV,11830.21991,13.53018927
#282,m1,UV,11830.21991,13.53018927
#289,m1,UV,11830.21991,13.53018927
#289,m1,UV,11830.21991,13.53018927
#303,m1,UV,11830.21991,13.53018927
#131,m1,UV,11844.05642,13.53187565
#009,m1,UV,11857.89294,13.53356006
#009,m1,UV,11857.89294,13.53356006
#263,m1,UV,11864.81119,13.53440152
#303,m1,UV,11864.81119,13.53440152
#009,m1,UV,11892.48422,13.53776249
#009,m1,UV,11906.32074,13.53944004
#003,m1,UV,11913.239,13.54027809
#291,m1,UV,11927.07551,13.54195272
#003,m1,UV,11933.99377,13.54278931
#289,m1,UV,11933.99377,13.54278931
#282,m1,UV,11968.58505,13.54696498
#317,m1,UV,11989.33983,13.5494646
#009,m1,UV,11996.25808,13.55029684
#289,m1,UV,11996.25808,13.55029684
#974,m1,UV,11996.25808,13.55029684
#303,m1,UV,12010.0946,13.55195989
#009,m1,UV,12017.01285,13.5527907
#263,m1,UV,12017.01285,13.5527907
#003,m1,UV,12044.68588,13.55610915
#282,m1,UV,12086.19543,13.56107255
#970,m1,UV,12093.11368,13.56189813
