mouse,month,treatment,ln2volume,hotspots
#974,1,No UV,15.21667342,0
#974,1,No UV,14.63864036,0
#974,1,No UV,18.81023826,0
#974,1,No UV,18.3580083,0
#974,1,No UV,16.85447774,0
#974,1,No UV,17.63927607,0
#974,1,No UV,17.32841567,1
#974,1,No UV,16.57115346,0
#974,1,No UV,17.20198585,0
#974,1,No UV,15.3995874,0
#974,1,No UV,19.07532311,0
#974,1,No UV,16.85279215,0
#974,1,No UV,17.53403344,0
#974,1,No UV,17.1712079,0
#974,1,No UV,16.66183266,0
#974,1,No UV,14.48084322,0
#974,1,No UV,16.73612682,0
#974,1,No UV,14.12188548,0
#974,1,No UV,17.58675252,0
#974,1,No UV,16.52352994,0
#974,1,No UV,13.76554012,0
#974,1,No UV,15.47076818,0
#974,1,No UV,13.34211692,0
#974,1,No UV,18.59120747,0
#974,1,No UV,16.90959297,0
#974,1,No UV,18.82759095,0
#974,1,No UV,16.4161175,0
#974,1,No UV,17.88134808,0
#974,1,No UV,16.21418115,0
#974,1,No UV,15.10130541,0
#974,1,No UV,13.65923122,0
#974,1,No UV,18.96117483,0
#974,1,No UV,13.34115545,0
#974,1,No UV,15.89435209,0
#974,1,No UV,13.77340224,0
#974,1,No UV,15.54487866,0
#974,1,No UV,14.22868072,0
#974,1,No UV,17.24290732,0
#974,1,No UV,15.16870352,0
#974,1,No UV,14.66038799,0
#974,1,No UV,14.65730119,0
#974,1,No UV,14.59856843,0
#974,1,No UV,16.45185276,0
#974,1,No UV,14.9426935,0
#974,1,No UV,14.49604105,0
#974,1,No UV,16.31996122,0
#974,1,No UV,14.85985843,0
#974,1,No UV,15.5138563,0
#974,1,No UV,13.26917828,0
#974,1,No UV,16.09475998,0
#974,1,No UV,14.47208632,0
#974,1,No UV,15.63589871,0
#974,1,No UV,13.71818662,0
#974,1,No UV,13.65459481,0
#974,1,No UV,13.89566244,0
#974,1,No UV,14.88415632,0
#974,1,No UV,12.86455012,0
#974,1,No UV,13.93187722,0
#974,1,No UV,13.54613082,0
#974,1,No UV,15.74242183,0
#974,1,No UV,12.8524548,0
#974,1,No UV,15.98470383,0
#974,1,No UV,14.2630995,0
#974,1,No UV,14.78546913,0
#974,1,No UV,16.07175918,0
#974,1,No UV,14.64800095,0
#974,1,No UV,11.88844074,0
#974,1,No UV,13.97342366,0
#974,1,No UV,16.98962089,0
#974,1,No UV,13.80930428,0
#974,1,No UV,16.37078501,0
#974,1,No UV,14.30807805,0
#974,1,No UV,12.8791969,0
#974,1,No UV,14.48520182,0
#974,1,No UV,15.61755285,0
#974,1,No UV,14.91646778,0
#974,1,No UV,13.61138535,0
#974,1,No UV,14.88844074,0
#974,1,No UV,13.19235479,0
#974,1,No UV,13.72998788,0
#974,1,No UV,18.74494579,0
#974,1,No UV,17.82021351,0
#974,1,No UV,17.14816683,0
#974,1,No UV,18.48324208,0
#974,1,No UV,17.9754002,0
#974,1,No UV,13.48127967,0
#974,1,No UV,16.71336465,0
#974,1,No UV,18.13470457,0
#974,1,No UV,16.68617326,0
#974,1,No UV,18.46884375,0
#974,1,No UV,20.10699072,1
#974,1,No UV,16.80172329,0
#974,1,No UV,13.7321899,0
#974,1,No UV,13.98331788,0
#974,1,No UV,15.83377778,0
#974,1,No UV,14.9372955,0
#974,1,No UV,15.6636605,0
#974,1,No UV,14.75871546,0
#974,1,No UV,16.64420553,0
#974,1,No UV,15.20218444,0
#974,1,No UV,17.7796701,0
#974,1,No UV,14.93761359,0
#974,1,No UV,17.8376178,0
#974,1,No UV,13.34882937,0
#974,1,No UV,14.7192971,0
#974,1,No UV,15.63432971,0
#974,1,No UV,15.30881594,0
#974,1,No UV,15.62072579,0
#974,1,No UV,16.43178309,0
#974,1,No UV,17.43601081,0
#974,1,No UV,15.76911912,0
#974,1,No UV,14.99833811,0
#974,1,No UV,13.60739228,0
#974,1,No UV,13.29522765,0
#974,1,No UV,12.8632112,0
#974,1,No UV,16.01667031,0
#974,1,No UV,14.08560362,0
#974,1,No UV,15.23542351,0
#974,1,No UV,19.23135891,0
#974,1,No UV,13.15454332,0
#974,1,No UV,13.89369647,0
#974,1,No UV,13.47953307,0
#974,1,No UV,13.11233676,0
#974,1,No UV,13.32762706,0
#974,1,No UV,17.3452373,0
#974,1,No UV,15.00168861,0
#974,1,No UV,16.32483314,0
#974,1,No UV,14.04484681,0
#974,1,No UV,14.7122496,0
#974,1,No UV,13.24470796,0
#974,1,No UV,13.63432971,0
#974,1,No UV,14.94301041,0
#974,1,No UV,13.91969168,0
#974,1,No UV,14.73328966,0
#974,1,No UV,13.46460093,0
#974,1,No UV,12.83753257,0
#974,1,No UV,13.63511443,0
#974,1,No UV,15.19395334,0
#974,1,No UV,14.14355549,0
#974,1,No UV,13.20191965,0
#974,1,No UV,15.34715419,0
#974,1,No UV,13.44146035,0
#974,1,No UV,17.83608301,0
#974,1,No UV,19.85016503,0
#974,1,No UV,17.15413278,1
#974,1,No UV,19.9955528,0
#974,1,No UV,18.58708205,0
#974,1,No UV,16.65198026,0
#974,1,No UV,16.83181114,0
#974,1,No UV,17.8329658,0
#974,1,No UV,18.59095472,0
#974,1,No UV,17.86178722,0
#974,1,No UV,17.45090602,0
#974,1,No UV,14.69880128,0
#974,1,No UV,16.36239826,0
#974,1,No UV,15.6840894,0
#974,1,No UV,14.54362541,0
#974,1,No UV,14.4973363,0
#974,1,No UV,13.74314991,0
#974,1,No UV,16.53996388,0
#974,1,No UV,14.35360493,0
#974,1,No UV,19.19223815,0
#974,1,No UV,16.48345996,0
#974,1,No UV,14.79673474,0
#974,1,No UV,13.30018367,0
#974,1,No UV,14.12635723,0
#974,1,No UV,16.17222196,0
#974,1,No UV,13.83616832,0
#974,1,No UV,16.127473,0
#974,1,No UV,13.4760335,0
#974,1,No UV,13.527656,0
#974,1,No UV,19.10103919,0
#974,1,No UV,15.30832405,0
#974,1,No UV,15.4430296,0
#974,1,No UV,15.76715177,0
#974,1,No UV,15.6623139,0
#974,1,No UV,12.83753257,0
#974,1,No UV,14.33874895,0
#974,1,No UV,13.0861776,0
#974,1,No UV,14.57831122,0
#974,1,No UV,12.95154054,0
#974,1,No UV,14.68067294,0
#974,1,No UV,15.64741769,0
#974,1,No UV,13.6623139,0
#974,1,No UV,16.99237939,0
#974,1,No UV,13.08502941,0
#974,1,No UV,16.4690088,0
#974,1,No UV,13.99681258,0
#974,1,No UV,13.57586113,0
#974,1,No UV,14.7475107,0
#974,1,No UV,13.74968617,0
#974,1,No UV,13.81069416,0
#974,1,No UV,15.51043911,0
#974,1,No UV,13.41429015,0
#974,1,No UV,13.26208388,0
#974,1,No UV,13.12691522,0
#974,1,No UV,16.208393,0
#974,1,No UV,13.80721695,0
#974,1,No UV,14.0477965,0
#974,1,No UV,13.2271202,0
#974,1,No UV,12.90545231,0
#974,1,No UV,15.75366602,0
#974,1,No UV,14.38193101,0
#974,1,No UV,13.03714926,0
#974,1,No UV,13.99742298,0
#974,1,No UV,14.32956747,0
#974,1,No UV,14.05836575,0
#974,1,No UV,15.81554822,0
#974,1,No UV,14.49560904,0
#974,1,No UV,14.0186261,0
#974,1,No UV,13.27220809,0
#974,1,No UV,13.86388082,0
#974,1,No UV,13.8120827,0
#974,1,No UV,13.19022062,0
#974,1,No UV,13.66845957,0
#974,1,No UV,18.69509032,1
#974,1,No UV,18.89146102,0
#974,1,No UV,15.55486563,0
#974,1,No UV,15.18433534,0
#974,1,No UV,18.15238669,0
#974,1,No UV,16.57504351,0
#974,1,No UV,17.0656602,0
#974,1,No UV,15.52384774,0
#974,1,No UV,17.46928385,0
#974,1,No UV,15.51043911,0
#974,1,No UV,14.2630995,0
#974,1,No UV,15.85042902,0
#974,1,No UV,14.91420675,0
#974,1,No UV,14.44370161,0
#974,1,No UV,17.48204315,0
#974,1,No UV,16.24945599,0
#974,1,No UV,14.3828657,0
#974,1,No UV,14.40004914,0
#974,1,No UV,15.06914849,0
#974,1,No UV,15.50915557,0
#974,1,No UV,17.08682305,0
#974,1,No UV,14.75041059,0
#974,1,No UV,14.6236941,0
#974,1,No UV,17.06493242,0
#974,1,No UV,13.60178335,0
#974,1,No UV,14.17681009,0
#974,1,No UV,14.12300472,0
#974,1,No UV,13.79252044,0
#974,1,No UV,15.6262617,0
#974,1,No UV,14.32276459,0
#974,1,No UV,16.03239181,0
#974,1,No UV,13.16000601,0
#974,1,No UV,16.16585542,0
#974,1,No UV,13.86655619,0
#974,1,No UV,12.96158546,0
#974,1,No UV,12.83069838,0
#974,1,No UV,13.3169079,0
#974,1,No UV,13.45040455,0
#974,1,No UV,13.85380374,0
#974,1,No UV,15.0674054,0
#974,1,No UV,16.43977712,0
#974,1,No UV,13.41429015,0
#974,1,No UV,13.78829379,0
#974,1,No UV,13.61775137,0
#974,1,No UV,14.09760947,0
#974,2,UV,18.7314104,1
#974,2,UV,18.60153245,2
#974,2,UV,14.08445497,0
#974,2,UV,18.68335459,0
#974,2,UV,16.80973876,0
#974,2,UV,16.01033343,0
#974,2,UV,14.92964023,0
#974,2,UV,19.70236234,0
#974,2,UV,16.86830921,0
#974,2,UV,18.07262836,0
#974,2,UV,16.75853542,0
#974,2,UV,17.10073742,0
#974,2,UV,17.70591462,0
#974,2,UV,19.76584244,0
#974,2,UV,15.36523868,0
#974,2,UV,17.65135013,0
#974,2,UV,18.73715505,0
#974,2,UV,17.60153245,0
#974,2,UV,18.52026835,0
#974,2,UV,17.40701494,0
#974,2,UV,17.14376228,0
#974,2,UV,17.54550487,0
#974,2,UV,18.47554069,0
#974,2,UV,16.54258021,0
#974,2,UV,14.37959163,0
#974,2,UV,15.23904123,0
#974,2,UV,17.36186506,0
#974,2,UV,15.0539713,0
#974,2,UV,16.21968462,0
#974,2,UV,17.96720514,0
#974,2,UV,13.75979518,0
#974,2,UV,17.66563005,0
#974,2,UV,17.0285148,0
#974,2,UV,16.46790809,0
#974,2,UV,15.41497568,0
#974,2,UV,13.76983386,0
#974,2,UV,15.08416767,0
#974,2,UV,13.36216131,0
#974,2,UV,15.87770574,0
#974,2,UV,16.11064511,0
#974,2,UV,12.90545231,0
#974,2,UV,14.86488466,0
#974,2,UV,12.91064654,0
#974,2,UV,13.94901835,0
#974,2,UV,14.11008078,0
#974,2,UV,14.23749189,0
#974,2,UV,13.61616249,0
#974,2,UV,15.87836867,0
#974,2,UV,13.25393303,0
#974,2,UV,14.48258824,0
#974,2,UV,15.36760143,0
#974,2,UV,13.26816693,0
#974,2,UV,14.17249225,0
#974,2,UV,13.40879416,0
#974,2,UV,15.95028,0
#974,2,UV,19.92133109,0
#974,2,UV,17.47082313,0
#974,2,UV,19.0412622,0
#974,2,UV,19.27765205,2
#974,2,UV,14.3169079,0
#974,2,UV,16.31323536,0
#974,2,UV,20.75369989,0
#974,2,UV,16.79401441,0
#974,2,UV,17.98435747,1
#974,2,UV,17.94225765,0
#974,2,UV,16.93912355,0
#974,2,UV,16.2198154,0
#974,2,UV,15.38239843,0
#974,2,UV,16.35967093,0
#974,2,UV,15.40879416,0
#974,2,UV,16.10059539,0
#974,2,UV,16.76114371,0
#974,2,UV,13.13359438,0
#974,2,UV,19.30251639,0
#974,2,UV,15.83736211,0
#974,2,UV,15.68238218,0
#974,2,UV,16.91372179,0
#974,2,UV,15.03239181,0
#974,2,UV,14.3507415,0
#974,2,UV,16.41154477,0
#974,2,UV,13.61695715,0
#974,2,UV,13.54195272,0
#974,2,UV,12.76911912,0
#974,2,UV,16.77349133,0
#974,2,UV,13.84229732,0
#974,2,UV,17.7305387,0
#974,2,UV,19.01269415,1
#974,2,UV,18.33177757,0
#974,2,UV,18.40287405,0
#974,2,UV,16.30388954,0
#974,2,UV,16.09675522,0
#974,2,UV,16.19767643,0
#974,2,UV,18.27611221,0
#974,2,UV,18.47679976,0
#974,2,UV,17.26823016,1
#974,2,UV,19.02978343,0
#974,2,UV,16.01335447,0
#974,2,UV,17.0182502,0
#974,2,UV,14.63746601,0
#974,2,UV,17.0563899,0
#974,2,UV,20.74251286,0
#974,2,UV,23.22403791,0
#974,2,UV,17.27843706,0
#974,2,UV,15.51236227,0
#974,2,UV,14.38005981,0
#974,2,UV,18.22809572,0
#974,2,UV,17.98900717,0
#974,2,UV,15.57135846,0
#974,2,UV,15.61794985,0
#974,2,UV,14.83957653,0
#974,2,UV,14.05426468,0
#974,2,UV,15.70161337,0
#974,2,UV,14.43381394,0
#974,2,UV,14.33923057,0
#974,2,UV,16.13345554,0
#974,2,UV,16.39090237,0
#974,2,UV,15.16571966,0
#974,2,UV,14.90121819,0
#974,2,UV,14.95719941,0
#974,2,UV,14.56313561,0
#974,2,UV,16.48247924,0
#974,2,UV,14.96064671,0
#974,2,UV,12.96533434,0
#974,2,UV,13.8113886,0
#974,2,UV,13.44056288,0
#974,2,UV,12.8169321,0
#974,2,UV,21.67776019,0
#974,2,UV,24.10845215,1
#974,2,UV,19.17519241,1
#974,2,UV,19.06854954,0
#974,2,UV,17.34894896,0
#974,2,UV,19.20024706,0
#974,2,UV,17.75858043,0
#974,2,UV,16.9426935,0
#974,2,UV,18.19794199,0
#974,2,UV,18.42482269,0
#974,2,UV,16.37959163,0
#974,2,UV,16.22073053,0
#974,2,UV,13.15563751,0
#974,2,UV,15.9018704,0
#974,2,UV,16.1561843,0
#974,2,UV,14.75438845,0
#974,2,UV,14.35931482,0
#974,2,UV,16.46955884,0
#974,2,UV,13.66615801,0
#974,2,UV,15.0789864,0
#974,2,UV,14.68598394,0
#974,2,UV,13.06769606,0
#974,2,UV,13.90934973,0
#974,2,UV,13.23645807,0
#974,2,UV,14.17950218,0
#974,2,UV,12.82932765,0
#974,2,UV,15.92932038,0
#974,2,UV,13.06885812,0
#974,2,UV,17.95935494,0
#974,2,UV,16.43899094,0
#974,2,UV,18.91628622,0
#974,2,UV,16.11233676,0
#974,2,UV,17.28307555,0
#974,2,UV,14.86689026,0
#974,2,UV,18.06540552,0
#974,2,UV,22.24975623,0
#974,2,UV,17.70768749,0
#974,2,UV,19.61688267,0
#974,2,UV,17.38263208,0
#974,2,UV,16.75222007,0
#974,2,UV,18.68347314,1
#974,2,UV,17.87001844,0
#974,2,UV,17.40959697,0
#974,2,UV,18.22337459,0
#974,2,UV,17.69023759,0
#974,2,UV,14.44459713,0
#974,2,UV,17.86835092,0
#974,2,UV,13.6390316,0
#974,2,UV,15.39125078,0
#974,2,UV,15.63609472,0
#974,2,UV,14.01742286,0
#974,2,UV,16.56807494,0
#974,2,UV,16.60188371,0
#974,2,UV,13.24470796,0
#974,2,UV,16.47263518,0
#974,2,UV,16.0906182,0
#974,2,UV,12.88844074,0
#974,2,UV,18.11127971,0
#974,2,UV,13.82451981,0
#974,2,UV,17.00412046,0
#974,2,UV,13.86922661,0
#974,2,UV,14.48781067,0
#974,2,UV,15.68825412,0
#974,2,UV,16.29261891,0
#974,2,UV,13.57094843,0
#974,2,UV,14.96845099,0
#974,2,UV,13.02522609,0
#974,2,UV,14.92097922,0
#974,2,UV,17.2426499,0
#974,2,UV,15.48433115,0
#974,2,UV,14.95248523,0
#974,2,UV,15.46150739,0
#974,2,UV,15.0477965,0
#974,2,UV,13.06536913,0
#974,2,UV,13.55112861,0
#974,2,UV,19.12876204,0
#974,2,UV,19.79768783,0
#974,2,UV,17.73827386,0
#974,2,UV,18.16602511,1
#974,2,UV,20.01530533,0
#974,2,UV,18.84776585,0
#974,2,UV,18.02039156,0
#974,2,UV,15.68257197,0
#974,2,UV,17.52902874,0
#974,2,UV,18.10322073,0
#974,2,UV,15.50229069,0
#974,2,UV,16.23166699,0
#974,2,UV,15.13803003,0
#974,2,UV,14.30216132,0
#974,2,UV,16.66519794,0
#974,2,UV,15.81398977,0
#974,2,UV,13.17950218,0
#974,2,UV,13.03239181,0
#974,2,UV,12.85918694,0
#974,2,UV,15.22816073,0
#974,2,UV,14.71076152,0
#974,2,UV,14.84059743,0
#974,2,UV,15.53018927,0
#974,2,UV,14.14465804,0
#974,2,UV,15.07378645,0
#974,2,UV,14.16436132,0
#974,2,UV,15.04070708,0
#974,2,UV,18.39394808,0
#974,2,UV,17.21686999,0
#974,2,UV,18.58698066,0
#974,2,UV,18.02829081,0
#974,2,UV,18.88345477,0
#974,2,UV,19.05178742,1
#974,2,UV,13.75113466,0
#974,2,UV,17.39316551,0
#974,2,UV,17.94451474,0
#974,2,UV,18.60000096,0
#974,2,UV,18.18677931,0
#974,2,UV,18.0608865,0
#974,2,UV,13.44772711,0
#974,2,UV,16.46834848,0
#974,2,UV,20.17047227,0
#974,2,UV,17.13011951,0
#974,2,UV,20.85210682,0
#974,2,UV,15.27849984,0
#974,2,UV,15.18299442,0
#974,2,UV,13.92611795,0
#974,2,UV,17.73950582,0
#974,2,UV,13.08157936,0
#974,2,UV,14.89762574,0
#974,2,UV,13.08502941,0
#974,2,UV,13.36216131,0
#974,2,UV,15.80913045,0
#974,2,UV,14.76983386,0
#974,2,UV,13.85918694,0
#974,2,UV,13.13692239,0
#974,2,UV,14.08042751,0
#974,2,UV,13.05485126,0
#974,2,UV,13.2239941,0
#974,2,UV,17.12907541,0
#974,2,UV,14.88415632,0
#974,2,UV,21.52181388,1
#974,2,UV,17.18527324,0
#974,2,UV,19.91529733,1
#974,2,UV,14.70404609,0
#974,2,UV,16.53534759,0
#974,2,UV,16.85186424,0
#974,2,UV,16.8416176,0
#974,2,UV,16.78387782,0
#974,2,UV,15.61258112,0
#974,2,UV,18.31335793,0
#974,2,UV,15.5409063,0
#974,2,UV,18.0819751,0
#974,2,UV,14.3305367,0
#974,2,UV,14.54362541,0
#974,2,UV,16.55838616,0
#974,2,UV,15.32738433,0
#974,2,UV,15.11824196,0
#974,2,UV,15.55154431,0
#974,2,UV,14.07927474,0
#974,2,UV,15.65903833,0
#974,2,UV,15.38776291,0
#974,2,UV,13.91646778,0
#974,2,UV,16.95845393,0
#974,2,UV,17.3261093,1
#974,2,UV,14.03833617,0
#974,2,UV,18.32829437,0
#974,2,UV,14.37019599,0
#974,2,UV,15.15454332,0
#974,2,UV,17.59932257,1
#974,2,UV,15.18460337,0
#974,2,UV,17.82008412,0
#974,2,UV,20.09744934,0
#974,2,UV,13.8718921,0
#974,2,UV,16.78811741,0
#974,2,UV,15.10016921,0
#974,2,UV,13.76697278,0
#974,2,UV,17.41548961,0
#974,2,UV,15.2825122,0
#974,2,UV,14.38613236,0
#974,2,UV,15.5417435,0
#974,2,UV,14.62566958,0
#974,2,UV,16.18312857,0
#974,2,UV,14.34499751,0
#974,2,UV,14.3026553,0
#974,2,UV,14.79357517,0
#974,2,UV,16.46515265,0
#974,2,UV,21.85811086,1
#974,2,UV,13.44325363,0
#974,2,UV,21.41335774,0
#974,2,UV,17.5622076,0
#974,2,UV,15.85059794,0
#974,2,UV,14.81485579,0
#974,2,UV,14.83172558,0
#974,2,UV,17.20258153,0
#974,2,UV,14.02402834,0
#974,2,UV,13.40511851,0
#974,2,UV,13.47515728,0
#974,2,UV,15.20059498,0
#974,2,UV,18.85230718,0
#974,2,UV,14.99650728,0
#974,2,UV,15.94570126,0
#974,2,UV,13.2942344,0
#974,2,UV,15.46128617,0
#974,2,UV,17.12816992,0
#974,2,UV,13.54111565,0
#974,2,UV,14.43876624,0
#974,2,No UV,16.11992473,0
#974,2,No UV,17.8626669,1
#974,2,No UV,18.27116731,0
#974,2,No UV,16.48007911,0
#974,2,No UV,16.69136978,0
#974,2,No UV,15.03179603,0
#974,2,No UV,16.55372479,0
#974,2,No UV,14.33198932,0
#974,2,No UV,14.01078699,0
#974,2,No UV,14.95970736,0
#974,2,No UV,13.51150785,0
#974,2,No UV,14.16707672,0
#974,2,No UV,12.9888537,0
#974,2,No UV,14.93027972,0
#974,2,No UV,13.34403796,0
#974,2,No UV,14.18218927,0
#974,2,No UV,16.69419638,0
#974,2,No UV,18.78082291,0
#974,2,No UV,17.40529101,0
#974,2,No UV,17.08610586,1
#974,2,No UV,18.87836867,0
#974,2,No UV,14.50936957,0
#974,2,No UV,17.03484683,0
#974,2,No UV,16.74687557,0
#974,2,No UV,17.35336653,0
#974,2,No UV,16.65604529,0
#974,2,No UV,17.01674559,0
#974,2,No UV,17.49111929,0
#974,2,No UV,16.50454683,0
#974,2,No UV,14.77980316,0
#974,2,No UV,18.70838671,0
#974,2,No UV,15.69316061,0
#974,2,No UV,14.77802797,0
#974,2,No UV,13.62882474,0
#974,2,No UV,15.74841755,0
#974,2,No UV,14.08157936,0
#974,2,No UV,13.06536913,0
#974,2,No UV,12.84433454,0
#974,2,No UV,12.97899751,0
#974,2,No UV,13.89041389,0
#974,2,No UV,13.41062849,0
#974,2,No UV,14.25035251,0
#974,2,No UV,21.07702057,3
#974,2,No UV,16.93299441,0
#974,2,No UV,15.24110443,0
#974,2,No UV,14.81069416,0
#974,2,No UV,17.7364925,0
#974,2,No UV,17.20957883,0
#974,2,No UV,17.56406302,0
#974,2,No UV,16.67438834,0
#974,2,No UV,17.7343428,0
#974,2,No UV,15.3120091,0
#974,2,No UV,16.35681952,0
#974,2,No UV,15.57320216,0
#974,2,No UV,18.13501666,0
#974,2,No UV,15.14245209,0
#974,2,No UV,15.90007611,0
#974,2,No UV,15.74986731,0
#974,2,No UV,14.0554376,0
#974,2,No UV,16.91234683,0
#974,2,No UV,18.97132791,0
#974,2,No UV,15.03685238,0
#974,2,No UV,15.47822172,0
#974,2,No UV,15.02072938,0
#974,2,No UV,14.93761359,0
#974,2,No UV,15.85649785,0
#974,2,No UV,14.84975312,0
#974,2,No UV,15.02162984,0
#974,2,No UV,13.36689301,0
#974,2,No UV,13.86855947,0
#974,2,No UV,13.38473327,0
#974,2,No UV,13.77340224,0
#974,2,No UV,13.46548358,0
#974,2,No UV,15.42022061,0
#974,2,No UV,15.08215494,0
#974,2,No UV,13.00472778,0
#974,2,No UV,12.95405834,0
#974,2,No UV,14.09018906,0
#974,2,No UV,14.98270148,0
#974,2,No UV,12.99008101,0
#974,2,No UV,14.0554376,0
#974,2,No UV,13.04425615,0
#974,2,No UV,20.2449891,2
#974,2,No UV,17.15666256,0
#974,2,No UV,16.24586432,0
#974,2,No UV,19.45674364,0
#974,2,No UV,16.10569977,0
#974,2,No UV,14.58644827,0
#974,2,No UV,17.97268661,0
#974,2,No UV,15.39171519,0
#974,2,No UV,19.76867223,0
#974,2,No UV,14.60017679,0
#974,2,No UV,18.20578733,0
#974,2,No UV,15.20218444,0
#974,2,No UV,15.46570416,0
#974,2,No UV,15.93442953,0
#974,2,No UV,14.78899909,0
#974,2,No UV,15.9377726,0
#974,2,No UV,14.70703458,0
#974,2,No UV,15.19048756,0
#974,2,No UV,13.46724727,0
#974,2,No UV,13.08732487,0
#974,2,No UV,13.39310753,0
#974,2,No UV,18.0204291,0
#974,2,No UV,16.60519138,0
#974,2,No UV,17.53671303,1
#974,2,No UV,19.42080378,0
#974,2,No UV,15.82932765,0
#974,2,No UV,19.82419728,0
#974,2,No UV,14.00351288,0
#974,2,No UV,17.60353849,0
#974,2,No UV,15.86572067,0
#974,2,No UV,15.29125054,0
#974,2,No UV,13.55776552,0
#974,2,No UV,15.20086001,0
#974,2,No UV,13.4690088,0
#974,2,No UV,14.59049965,0
#974,2,No UV,15.45929365,0
#974,2,No UV,13.25495441,0
#974,2,No UV,13.11233676,0
#974,2,No UV,14.03239181,0
#974,2,No UV,14.08560362,0
#974,2,No UV,16.57309979,0
#974,2,No UV,18.12583391,0
#974,2,No UV,14.83889554,0
#974,2,No UV,15.86086508,0
#974,2,No UV,14.84907691,0
#974,2,No UV,17.10979854,1
#974,2,No UV,17.40833522,0
#974,2,No UV,18.65449806,0
#974,2,No UV,16.75889547,0
#974,2,No UV,17.34918809,0
#974,2,No UV,16.38997287,0
#974,2,No UV,15.94079063,0
#974,2,No UV,16.78166476,0
#974,2,No UV,14.47865897,0
#974,2,No UV,18.16289967,0
#974,2,No UV,17.20786565,0
#974,2,No UV,15.69089815,0
#974,2,No UV,13.78688215,0
#974,2,No UV,14.81450944,0
#974,2,No UV,17.38052784,0
#974,2,No UV,15.97745138,0
#974,2,No UV,17.61243171,0
#974,2,No UV,13.67762928,0
#974,2,No UV,18.89729871,0
#974,2,No UV,14.45530033,0
#974,2,No UV,15.6137759,0
#974,2,No UV,14.77802797,0
#974,2,No UV,14.98916063,0
#974,2,No UV,16.01757332,0
#974,2,No UV,15.6623139,0
#974,2,No UV,13.05602371,0
#974,2,No UV,13.74823622,0
#974,2,No UV,12.87122619,0
#974,2,No UV,14.50078463,0
#974,2,No UV,13.03833617,0
#974,2,No UV,18.40284525,0
#974,2,No UV,19.56984589,0
#974,2,No UV,16.92571714,1
#974,2,No UV,17.33772497,0
#974,2,No UV,16.69099249,0
#974,2,No UV,15.54821533,0
#974,2,No UV,16.51843544,0
#974,2,No UV,18.47731948,0
#974,2,No UV,16.46757772,0
#974,2,No UV,13.43336288,0
#974,2,No UV,18.47337582,0
#974,2,No UV,14.11120921,0
#974,2,No UV,19.8376178,0
#974,2,No UV,13.71744583,0
#974,2,No UV,15.26233785,0
#974,2,No UV,16.01892676,0
#974,2,No UV,17.20575432,0
#974,2,No UV,13.54195272,0
#974,2,No UV,13.50551267,0
#974,2,No UV,14.44325363,0
#974,2,No UV,13.4951769,0
#974,2,No UV,13.09076122,0
#974,2,No UV,13.8286418,0
#974,2,No UV,14.46194973,0
#974,2,No UV,14.88547596,0
#974,2,No UV,19.85638219,4
#974,2,No UV,13.83343595,0
#974,2,No UV,15.68352055,0
#974,2,No UV,17.48835359,0
#974,2,No UV,13.03952211,0
#974,2,No UV,16.71892704,0
#974,2,No UV,18.34418793,0
#974,2,No UV,16.63834686,0
#974,2,No UV,16.15248946,0
#974,2,No UV,17.6315307,0
#974,2,No UV,16.39380319,0
#974,2,No UV,16.38052784,0
#974,2,No UV,18.15074139,0
#974,2,No UV,17.47367745,0
#974,2,No UV,16.00184072,0
#974,2,No UV,16.77873831,0
#974,2,No UV,15.86136814,0
#974,2,No UV,13.52850092,0
#974,2,No UV,15.54717345,0
#974,2,No UV,14.79638402,0
#974,2,No UV,13.39588818,0
#974,2,No UV,14.54153424,0
#974,2,No UV,15.39519352,0
#974,2,No UV,15.10640728,0
#974,2,No UV,14.75185836,0
#974,2,No UV,13.93442953,0
#974,2,No UV,15.57299742,0
#974,2,No UV,15.5127893,0
#974,2,No UV,20.02132975,0
#974,2,No UV,17.38834481,0
#974,2,No UV,18.6603639,0
#974,2,No UV,16.98508858,1
#974,2,No UV,16.66067704,0
#974,2,No UV,17.42816561,0
#974,2,No UV,17.65246479,0
#974,2,No UV,20.37324159,0
#974,2,No UV,18.58905765,0
#974,2,No UV,17.405061,0
#974,2,No UV,17.06529636,0
#974,2,No UV,14.52681059,0
#974,2,No UV,18.30641642,0
#974,2,No UV,14.75222007,0
#974,2,No UV,14.68560523,0
#974,2,No UV,15.19581608,0
#974,2,No UV,15.29348901,0
#974,2,No UV,17.24996835,0
#974,2,No UV,15.87355553,0
#974,2,No UV,14.12356401,0
#974,2,No UV,15.90837637,0
#974,2,No UV,18.30823181,0
#974,2,No UV,17.1973444,0
#974,2,No UV,14.40327716,0
#974,2,No UV,12.82245439,0
#974,2,No UV,15.31910694,0
#974,2,No UV,14.79322368,0
#974,2,No UV,17.22614402,0
#974,2,No UV,13.63118658,0
#974,2,No UV,14.81416301,0
#974,2,No UV,13.32665588,0
#974,2,No UV,12.81416301,0
#974,2,No UV,14.81242963,0
#974,2,No UV,13.462834,0
#974,2,No UV,18.42762786,0
#974,2,No UV,19.30097196,0
#974,2,No UV,17.05125471,0
#974,2,No UV,20.22898125,3
#974,2,No UV,19.49802393,0
#974,2,No UV,16.74296792,0
#974,2,No UV,16.68797054,0
#974,2,No UV,18.2053581,1
#974,2,No UV,18.42470923,0
