,mouse_id,month,treatment,structure_volume,distribution_volume
7300,#289,m1,UV,15.81398977,0.440622737
7301,#303,m1,UV,15.81398977,0.440622737
7302,#974,m2,UV,15.81398977,0.440622737
7303,#009,m3,UV,15.81433624,0.44068308
7304,#317,m2,UV,15.81450944,0.440803765
7305,#974,m3,UV,15.81450944,0.440803765
7306,#281,m1,UV,15.81554822,0.440864108
7307,#131,m1,UV,15.81606733,0.440924451
7308,#282,m1,UV,15.8169321,0.440984794
7309,#282,m2,UV,15.817105,0.441045136
7310,#282,m1,UV,15.81727787,0.441105479
7311,#003,m2,UV,15.81779636,0.441165822
7312,#258,m1,UV,15.81848738,0.441226165
7313,#022,m3,UV,15.81883277,0.44134685
7314,#282,m1,UV,15.81883277,0.44134685
7315,#022,m3,UV,15.81900544,0.441407193
7316,#009,m2,UV,15.81969589,0.441527878
7317,#303,m3,UV,15.81969589,0.441527878
7318,#003,m1,UV,15.82038601,0.441588221
7319,#131,m4,UV,15.82073094,0.441648564
7320,#022,m3,UV,15.82090338,0.441708907
7321,#003,m1,UV,15.82142057,0.441769249
7322,#009,m2,UV,15.82279883,0.441829592
7323,#003,m3,UV,15.82348747,0.441889935
7324,#131,m3,UV,15.82469179,0.44201062
7325,#317,m1,UV,15.82469179,0.44201062
7326,#317,m1,UV,15.82658227,0.442070963
7327,#263,m1,UV,15.82744077,0.442191649
7328,#970,m6,UV,15.82744077,0.442191649
7329,#022,m5,UV,15.8276124,0.442251991
7330,#974,m3,UV,15.82829875,0.442312334
7331,#022,m2,UV,15.82847028,0.442372677
7332,#282,m2,UV,15.8286418,0.44243302
7333,#022,m3,UV,15.83018451,0.442493362
7334,#258,m2,UV,15.83052711,0.442553705
7335,#282,m1,UV,15.83086963,0.442614048
7336,#970,m1,UV,15.83172558,0.442674391
7337,#263,m3,UV,15.83189671,0.442734733
7338,#263,m2,UV,15.83292305,0.442855419
7339,#289,m1,UV,15.83292305,0.442855419
7340,#022,m5,UV,15.83343595,0.442915762
7341,#970,m6,UV,15.83360687,0.442976104
7342,#006,m5,UV,15.83377778,0.443036447
7343,#022,m1,UV,15.83480278,0.44309679
7344,#022,m3,UV,15.83531501,0.443157133
7345,#003,m2,UV,15.83548571,0.443217475
7346,#289,m1,UV,15.83633892,0.443338161
7347,#303,m2,UV,15.83633892,0.443338161
7348,#970,m3,UV,15.83668007,0.443398503
7349,#289,m2,UV,15.83685061,0.443458846
7350,#317,m1,UV,15.83736211,0.443579532
7351,#974,m2,UV,15.83736211,0.443579532
7352,#006,m6,UV,15.83804384,0.443639874
7353,#003,m1,UV,15.83855492,0.443700217
7354,#022,m5,UV,15.83872524,0.44376056
7355,#303,m1,UV,15.83940631,0.443820903
7356,#970,m1,UV,15.83957653,0.443881245
7357,#003,m2,UV,15.84008707,0.444001931
7358,#022,m5,UV,15.84008707,0.444001931
7359,#022,m6,UV,15.84025721,0.444062274
7360,#022,m6,UV,15.84059743,0.444122616
7361,#291,m2,UV,15.84144762,0.444182959
7362,#003,m2,UV,15.8419575,0.444303645
7363,#303,m2,UV,15.8419575,0.444303645
7364,#970,m6,UV,15.84212742,0.444363987
7365,#009,m3,UV,15.84314651,0.444484673
7366,#289,m3,UV,15.84314651,0.444484673
7367,#263,m1,UV,15.84348605,0.444545016
7368,#970,m1,UV,15.84382551,0.444605358
7369,#003,m6,UV,15.84433454,0.444665701
7370,#974,m1,UV,15.84450418,0.444726044
7371,#006,m4,UV,15.8446738,0.444786387
7372,#289,m1,UV,15.84501298,0.444846729
7373,#022,m3,UV,15.84535208,0.444907072
7374,#317,m2,UV,15.84586058,0.444967415
7375,#022,m2,UV,15.84603004,0.445027758
7376,#003,m3,UV,15.84619948,0.4450881
7377,#289,m2,UV,15.8463689,0.445148443
7378,#289,m1,UV,15.84670768,0.445208786
7379,#131,m1,UV,15.8472157,0.445269129
7380,#282,m1,UV,15.84772354,0.445389814
7381,#303,m1,UV,15.84772354,0.445389814
7382,#970,m2,UV,15.84789278,0.445450157
7383,#003,m1,UV,15.848062,0.445570842
7384,#009,m2,UV,15.848062,0.445570842
7385,#258,m2,UV,15.84856955,0.445631185
7386,#009,m4,UV,15.84941506,0.445691528
7387,#022,m1,UV,15.8495841,0.445751871
7388,#022,m6,UV,15.85009111,0.445812213
7389,#974,m2,UV,15.85059794,0.445872556
7390,#009,m3,UV,15.85076684,0.445932899
7391,#009,m2,UV,15.85110459,0.445993242
7392,#006,m5,UV,15.85161107,0.446113927
7393,#131,m1,UV,15.85161107,0.446113927
7394,#009,m1,UV,15.85194862,0.446234613
7395,#974,m1,UV,15.85194862,0.446234613
7396,#009,m3,UV,15.85211737,0.446294955
7397,#003,m3,UV,15.85329804,0.446355298
7398,#003,m2,UV,15.85346663,0.446475984
7399,#281,m1,UV,15.85346663,0.446475984
7400,#003,m5,UV,15.85363519,0.446536326
7401,#291,m3,UV,15.8558248,0.446596669
7402,#282,m1,UV,15.85649785,0.446777697
7403,#289,m1,UV,15.85649785,0.446777697
7404,#289,m1,UV,15.85649785,0.446777697
7405,#006,m3,UV,15.85666607,0.44683804
7406,#003,m2,UV,15.85750685,0.446958726
7407,#009,m2,UV,15.85750685,0.446958726
7408,#970,m3,UV,15.85767494,0.447019068
7409,#970,m5,UV,15.85801108,0.447079411
7410,#303,m1,UV,15.85817912,0.447139754
7411,#009,m1,UV,15.85834714,0.447260439
7412,#263,m3,UV,15.85834714,0.447260439
7413,#131,m1,UV,15.85851514,0.447320782
7414,#317,m2,UV,15.85868312,0.447441468
7415,#970,m1,UV,15.85868312,0.447441468
7416,#317,m1,UV,15.85885108,0.44750181
7417,#282,m1,UV,15.85901902,0.447562153
7418,#009,m3,UV,15.85918694,0.447682839
7419,#022,m5,UV,15.85918694,0.447682839
7420,#970,m1,UV,15.86002625,0.447743181
7421,#303,m1,UV,15.86019406,0.447803524
7422,#289,m1,UV,15.86052961,0.447863867
7423,#291,m2,UV,15.86103278,0.44792421
7424,#009,m1,UV,15.86120047,0.448044895
7425,#131,m1,UV,15.86120047,0.448044895
7426,#022,m5,UV,15.86136814,0.448105238
7427,#022,m5,UV,15.86153579,0.44816558
7428,#303,m2,UV,15.86170341,0.448225923
7429,#282,m2,UV,15.86203861,0.448286266
7430,#003,m2,UV,15.86237373,0.448346609
7431,#022,m5,UV,15.86337863,0.448527637
7432,#131,m1,UV,15.86337863,0.448527637
7433,#282,m1,UV,15.86337863,0.448527637
7434,#003,m2,UV,15.86354604,0.448648322
7435,#006,m1,UV,15.86354604,0.448648322
7436,#003,m4,UV,15.86488466,0.448708665
7437,#291,m3,UV,15.86521912,0.448769008
7438,#131,m1,UV,15.86572067,0.448829351
7439,#009,m2,UV,15.86655619,0.448889693
7440,#974,m1,UV,15.86672324,0.448950036
7441,#289,m1,UV,15.86689026,0.449010379
7442,#006,m1,UV,15.86739123,0.449070722
7443,#131,m2,UV,15.86755818,0.449131064
7444,#003,m2,UV,15.86772511,0.449191407
7445,#974,m1,UV,15.86822578,0.44925175
7446,#009,m3,UV,15.86855947,0.449312093
7447,#303,m2,UV,15.86872628,0.449372435
7448,#258,m1,UV,15.86889308,0.449432778
7449,#006,m2,UV,15.86956007,0.449493121
7450,#263,m3,UV,15.86989345,0.449553464
7451,#303,m1,UV,15.87022675,0.449613806
7452,#022,m3,UV,15.87072655,0.449674149
7453,#291,m3,UV,15.87089312,0.449734492
7454,#006,m6,UV,15.87105966,0.449855177
7455,#263,m1,UV,15.87105966,0.449855177
7456,#291,m1,UV,15.8713927,0.44991552
7457,#009,m4,UV,15.87155918,0.450036206
7458,#009,m4,UV,15.87155918,0.450036206
7459,#317,m2,UV,15.87172565,0.450096548
7460,#006,m1,UV,15.87289039,0.450217234
7461,#303,m2,UV,15.87289039,0.450217234
7462,#006,m2,UV,15.87455267,0.450398262
7463,#009,m4,UV,15.87455267,0.450398262
7464,#317,m2,UV,15.87455267,0.450398262
7465,#006,m3,UV,15.87505098,0.450458605
7466,#003,m4,UV,15.87554912,0.450518948
7467,#303,m3,UV,15.87571513,0.45057929
7468,#003,m2,UV,15.87654489,0.450639633
7469,#263,m1,UV,15.87687665,0.450699976
7470,#022,m1,UV,15.87720835,0.450760319
7471,#974,m2,UV,15.87770574,0.450820661
7472,#974,m2,UV,15.87836867,0.450881004
7473,#022,m4,UV,15.87870002,0.450941347
7474,#974,m1,UV,15.87903129,0.45100169
7475,#006,m1,UV,15.87952806,0.451062032
7476,#009,m1,UV,15.87969361,0.451122375
7477,#003,m4,UV,15.88019015,0.451182718
7478,#303,m3,UV,15.88085194,0.451303403
7479,#970,m4,UV,15.88085194,0.451303403
7480,#291,m2,UV,15.88167874,0.451363746
7481,#291,m3,UV,15.88267029,0.451424089
7482,#022,m4,UV,15.88283548,0.451544774
7483,#258,m2,UV,15.88283548,0.451544774
7484,#022,m5,UV,15.88300065,0.451605117
7485,#006,m4,UV,15.88333094,0.45166546
7486,#258,m1,UV,15.88432135,0.451725803
7487,#022,m3,UV,15.88481629,0.451846488
7488,#258,m2,UV,15.88481629,0.451846488
7489,#131,m4,UV,15.88531107,0.451906831
7490,#974,m3,UV,15.88597052,0.451967174
7491,#006,m1,UV,15.88613533,0.452087859
7492,#291,m3,UV,15.88613533,0.452087859
7493,#282,m1,UV,15.8867944,0.452208545
7494,#970,m3,UV,15.8867944,0.452208545
7495,#009,m3,UV,15.88695912,0.452268887
7496,#003,m3,UV,15.88844074,0.45232923
7497,#289,m1,UV,15.88860528,0.452389573
7498,#131,m3,UV,15.88926321,0.452570601
7499,#970,m1,UV,15.88926321,0.452570601
7500,#970,m4,UV,15.88926321,0.452570601
7501,#009,m1,UV,15.891071,0.452630944
7502,#974,m1,UV,15.89139945,0.452691287
7503,#258,m1,UV,15.89189197,0.452751629
7504,#022,m5,UV,15.89320456,0.452811972
7505,#281,m1,UV,15.89336855,0.452872315
7506,#022,m1,UV,15.89353252,0.452932657
7507,#006,m5,UV,15.89435209,0.453053343
7508,#317,m1,UV,15.89435209,0.453053343
7509,#009,m2,UV,15.89484361,0.453113686
7510,#282,m1,UV,15.89566244,0.453174028
7511,#003,m4,UV,15.89615352,0.453294714
7512,#289,m3,UV,15.89615352,0.453294714
7513,#263,m2,UV,15.89713516,0.453355057
7514,#263,m3,UV,15.89762574,0.453415399
7515,#974,m3,UV,15.89811614,0.453475742
7516,#258,m2,UV,15.89844299,0.453536085
7517,#282,m3,UV,15.89860638,0.453596428
7518,#003,m2,UV,15.89991288,0.453717113
7519,#303,m1,UV,15.89991288,0.453717113
7520,#970,m3,UV,15.90007611,0.453777456
7521,#970,m1,UV,15.90040251,0.453837799
7522,#970,m1,UV,15.90072883,0.453898141
7523,#317,m2,UV,15.90089197,0.453958484
7524,#003,m1,UV,15.90105509,0.454018827
7525,#303,m2,UV,15.90138127,0.45407917
7526,#006,m1,UV,15.90154433,0.454139512
7527,#974,m2,UV,15.9018704,0.454199855
7528,#131,m2,UV,15.90301107,0.454260198
7529,#317,m2,UV,15.90382527,0.454320541
7530,#282,m1,UV,15.90415083,0.454380883
7531,#970,m1,UV,15.90545231,0.454441226
7532,#006,m6,UV,15.90561491,0.454501569
7533,#009,m1,UV,15.90610261,0.454561912
7534,#003,m3,UV,15.90659015,0.454622254
7535,#263,m3,UV,15.90691508,0.454682597
7536,#022,m3,UV,15.90707752,0.454803283
7537,#970,m3,UV,15.90707752,0.454803283
7538,#006,m4,UV,15.90740234,0.454863625
7539,#258,m2,UV,15.90772709,0.454923968
7540,#022,m4,UV,15.90821407,0.454984311
7541,#970,m2,UV,15.90837637,0.455044654
7542,#303,m1,UV,15.90870089,0.455104996
7543,#282,m3,UV,15.90934973,0.455165339
7544,#131,m1,UV,15.90967404,0.455225682
7545,#006,m6,UV,15.90983617,0.455286025
7546,#289,m3,UV,15.91016037,0.455346367
7547,#970,m1,UV,15.9104845,0.45540671
7548,#009,m2,UV,15.91080856,0.455527396
7549,#291,m2,UV,15.91080856,0.455527396
7550,#258,m1,UV,15.91194218,0.455587738
7551,#009,m1,UV,15.91242774,0.455648081
7552,#009,m3,UV,15.91258956,0.455708424
7553,#317,m2,UV,15.91275136,0.455768767
7554,#263,m1,UV,15.91291315,0.455829109
7555,#022,m1,UV,15.91388346,0.455889452
7556,#317,m3,UV,15.91533771,0.455949795
7557,#970,m1,UV,15.91566068,0.456010138
7558,#003,m3,UV,15.91582213,0.45607048
7559,#131,m1,UV,15.91630639,0.456130823
7560,#003,m1,UV,15.91646778,0.456251509
7561,#289,m1,UV,15.91646778,0.456251509
7562,#022,m3,UV,15.91662914,0.456311851
7563,#009,m2,UV,15.9177582,0.456432537
7564,#317,m2,UV,15.9177582,0.456432537
7565,#970,m4,UV,15.91840298,0.45649288
7566,#022,m6,UV,15.91856413,0.456553222
7567,#003,m2,UV,15.91904747,0.456613565
7568,#006,m3,UV,15.91920855,0.456673908
7569,#282,m1,UV,15.92130093,0.456734251
7570,#009,m4,UV,15.92162257,0.456794593
7571,#317,m1,UV,15.92210488,0.456854936
7572,#258,m1,UV,15.92290839,0.456915279
7573,#006,m3,UV,15.92371145,0.456975622
7574,#006,m4,UV,15.92387201,0.457035964
7575,#131,m2,UV,15.92403255,0.457216993
7576,#303,m1,UV,15.92403255,0.457216993
7577,#970,m2,UV,15.92403255,0.457216993
7578,#022,m4,UV,15.92435358,0.457277335
7579,#317,m1,UV,15.92499541,0.457398021
7580,#970,m2,UV,15.92499541,0.457398021
7581,#289,m1,UV,15.92515583,0.457458364
7582,#003,m1,UV,15.92547661,0.457518706
7583,#006,m1,UV,15.92611795,0.457579049
7584,#317,m2,UV,15.92707942,0.457639392
7585,#003,m2,UV,15.92772005,0.457699734
7586,#009,m2,UV,15.92788016,0.45782042
7587,#970,m1,UV,15.92788016,0.45782042
7588,#974,m1,UV,15.92804026,0.457880763
7589,#003,m2,UV,15.92868046,0.457941105
7590,#006,m3,UV,15.92900046,0.458001448
7591,#974,m2,UV,15.92932038,0.458061791
7592,#009,m3,UV,15.92964023,0.458122134
7593,#003,m1,UV,15.93027972,0.458182476
7594,#009,m3,UV,15.93075916,0.458242819
7595,#022,m5,UV,15.93107869,0.458303162
7596,#970,m1,UV,15.93171755,0.458363505
7597,#003,m4,UV,15.9326753,0.458423847
7598,#003,m4,UV,15.93331345,0.45848419
7599,#317,m3,UV,15.93442953,0.458604876
7600,#970,m1,UV,15.93442953,0.458604876
7601,#009,m1,UV,15.9345889,0.458665218
7602,#022,m1,UV,15.9352262,0.458725561
7603,#289,m1,UV,15.93554475,0.458785904
7604,#009,m2,UV,15.93586323,0.458906589
7605,#970,m1,UV,15.93586323,0.458906589
7606,#282,m3,UV,15.93618163,0.458966932
7607,#974,m1,UV,15.93681823,0.459027275
7608,#003,m3,UV,15.9372955,0.45914796
7609,#009,m1,UV,15.9372955,0.45914796
7610,#006,m6,UV,15.93856743,0.459208303
7611,#131,m1,UV,15.93888524,0.459328989
7612,#291,m3,UV,15.93888524,0.459328989
7613,#970,m1,UV,15.93904412,0.459389331
7614,#258,m1,UV,15.93936183,0.459449674
7615,#006,m2,UV,15.93952065,0.45957036
7616,#289,m1,UV,15.93952065,0.45957036
7617,#289,m2,UV,15.93967946,0.459691045
7618,#291,m1,UV,15.93967946,0.459691045
7619,#022,m1,UV,15.93983825,0.459751388
7620,#291,m1,UV,15.9414252,0.459811731
7621,#258,m1,UV,15.94174238,0.459872073
7622,#003,m2,UV,15.94190094,0.459992759
7623,#009,m1,UV,15.94190094,0.459992759
7624,#022,m3,UV,15.94205949,0.460053102
7625,#263,m3,UV,15.94221802,0.460113444
7626,#006,m5,UV,15.94237653,0.460173787
7627,#258,m2,UV,15.94253503,0.460294473
7628,#974,m3,UV,15.94253503,0.460294473
7629,#263,m1,UV,15.94316883,0.460415158
7630,#289,m1,UV,15.94316883,0.460415158
7631,#303,m2,UV,15.94380236,0.460475501
7632,#303,m1,UV,15.94491036,0.460535844
7633,#974,m2,UV,15.94570126,0.460596186
7634,#258,m1,UV,15.94649174,0.460656529
7635,#282,m1,UV,15.94743974,0.460777215
7636,#289,m2,UV,15.94743974,0.460777215
7637,#003,m1,UV,15.9477556,0.460837557
7638,#003,m6,UV,15.94807139,0.4608979
7639,#022,m4,UV,15.94838711,0.460958243
7640,#006,m2,UV,15.94917612,0.461018586
7641,#291,m1,UV,15.94933387,0.461078928
7642,#022,m6,UV,15.94964931,0.461199614
7643,#291,m2,UV,15.94964931,0.461199614
7644,#131,m3,UV,15.95012235,0.461259957
7645,#974,m2,UV,15.95028,0.461320299
7646,#009,m3,UV,15.95043763,0.461501328
7647,#022,m6,UV,15.95043763,0.461501328
7648,#291,m2,UV,15.95043763,0.461501328
7649,#281,m1,UV,15.95091041,0.46156167
7650,#022,m6,UV,15.95122551,0.461622013
7651,#006,m2,UV,15.95138304,0.461682356
7652,#289,m1,UV,15.9521704,0.461742699
7653,#258,m1,UV,15.95264262,0.461803041
7654,#003,m1,UV,15.95295734,0.461863384
7655,#291,m2,UV,15.95311468,0.46198407
7656,#970,m1,UV,15.95311468,0.46198407
7657,#131,m2,UV,15.9539011,0.462044412
7658,#009,m1,UV,15.95437275,0.462104755
7659,#974,m1,UV,15.95484425,0.462165098
7660,#006,m1,UV,15.95547267,0.462225441
7661,#022,m5,UV,15.9559438,0.462285783
7662,#009,m1,UV,15.95672869,0.462406469
7663,#291,m2,UV,15.95672869,0.462406469
7664,#131,m1,UV,15.95766998,0.462466811
7665,#131,m1,UV,15.95829717,0.462587497
7666,#974,m3,UV,15.95829717,0.462587497
7667,#006,m2,UV,15.95876739,0.46264784
7668,#289,m1,UV,15.95892409,0.462708182
7669,#003,m1,UV,15.95970736,0.462768525
7670,#009,m3,UV,15.95986396,0.462828868
7671,#303,m3,UV,15.96064671,0.462889211
7672,#289,m3,UV,15.96080321,0.462949553
7673,#003,m3,UV,15.9609597,0.463070239
7674,#303,m2,UV,15.9609597,0.463070239
7675,#009,m2,UV,15.96158546,0.463130582
7676,#006,m2,UV,15.96174186,0.463190924
7677,#022,m1,UV,15.96189824,0.463251267
7678,#009,m2,UV,15.9620546,0.46331161
7679,#022,m1,UV,15.96252359,0.463371953
7680,#022,m3,UV,15.96283617,0.463432295
7681,#006,m6,UV,15.96299243,0.463492638
7682,#003,m6,UV,15.96314868,0.463552981
7683,#009,m1,UV,15.96361731,0.463673666
7684,#303,m3,UV,15.96361731,0.463673666
7685,#303,m1,UV,15.96595821,0.463734009
7686,#022,m1,UV,15.96658181,0.463794352
7687,#303,m3,UV,15.96673767,0.463854695
7688,#006,m1,UV,15.96798392,0.463915037
7689,#006,m6,UV,15.96813963,0.46397538
7690,#282,m2,UV,15.96860665,0.464035723
7691,#258,m1,UV,15.96876228,0.464156408
7692,#258,m2,UV,15.96876228,0.464156408
7693,#003,m5,UV,15.96891791,0.464277094
7694,#009,m3,UV,15.96891791,0.464277094
7695,#131,m2,UV,15.96907351,0.464337437
7696,#009,m4,UV,15.9692291,0.464458122
7697,#263,m3,UV,15.9692291,0.464458122
7698,#131,m2,UV,15.96938467,0.464518465
7699,#006,m5,UV,15.96985129,0.46463915
7700,#022,m3,UV,15.96985129,0.46463915
7701,#006,m1,UV,15.97078406,0.464699493
7702,#291,m3,UV,15.97140558,0.464759836
7703,#009,m1,UV,15.97156092,0.464820179
7704,#970,m1,UV,15.97249259,0.464880521
7705,#282,m2,UV,15.97373389,0.46506155
7706,#282,m3,UV,15.97373389,0.46506155
7707,#970,m1,UV,15.97373389,0.46506155
7708,#009,m3,UV,15.97388897,0.465121892
7709,#131,m1,UV,15.97466416,0.465182235
7710,#258,m1,UV,15.97481914,0.465242578
7711,#022,m5,UV,15.975284,0.465302921
7712,#303,m2,UV,15.9763681,0.465363263
7713,#022,m4,UV,15.97729667,0.465423606
7714,#006,m6,UV,15.97791539,0.465483949
7715,#006,m6,UV,15.97822465,0.465664977
7716,#022,m2,UV,15.97822465,0.465664977
7717,#131,m1,UV,15.97822465,0.465664977
7718,#003,m4,UV,15.97837925,0.465785663
7719,#282,m1,UV,15.97837925,0.465785663
7720,#263,m1,UV,15.97868841,0.465846005
7721,#281,m2,UV,15.97930653,0.465906348
7722,#974,m1,UV,15.97946102,0.465966691
7723,#263,m2,UV,15.97976995,0.466027034
7724,#022,m4,UV,15.97992439,0.466087376
7725,#009,m1,UV,15.98038761,0.466208062
7726,#022,m3,UV,15.98038761,0.466208062
7727,#003,m1,UV,15.98162213,0.466268405
7728,#006,m5,UV,15.982239,0.466328747
7729,#006,m1,UV,15.98270148,0.466509776
7730,#006,m2,UV,15.98270148,0.466509776
7731,#282,m2,UV,15.98270148,0.466509776
7732,#289,m3,UV,15.98331788,0.466570118
7733,#281,m2,UV,15.98393402,0.466690804
7734,#303,m2,UV,15.98393402,0.466690804
7735,#003,m2,UV,15.98501164,0.466811489
7736,#258,m1,UV,15.98501164,0.466811489
7737,#003,m2,UV,15.98516552,0.466932175
7738,#974,m1,UV,15.98516552,0.466932175
7739,#131,m2,UV,15.98654969,0.466992517
7740,#006,m6,UV,15.98685711,0.46705286
7741,#258,m2,UV,15.98716445,0.467113203
7742,#263,m2,UV,15.98777896,0.467173546
7743,#282,m1,UV,15.98870022,0.467233888
7744,#022,m4,UV,15.98946749,0.467354574
7745,#303,m1,UV,15.98946749,0.467354574
7746,#263,m1,UV,15.98992765,0.467414917
7747,#317,m1,UV,15.99008101,0.467475259
7748,#009,m3,UV,15.99023435,0.467535602
7749,#006,m3,UV,15.99161367,0.467656288
7750,#009,m2,UV,15.99161367,0.467656288
7751,#970,m3,UV,15.99192001,0.46771663
7752,#974,m1,UV,15.99283863,0.467776973
7753,#022,m5,UV,15.99299167,0.467837316
7754,#006,m4,UV,15.9931447,0.467897659
7755,#022,m5,UV,15.99329772,0.467958001
7756,#131,m2,UV,15.99345072,0.468018344
7757,#131,m2,UV,15.99390961,0.46813903
7758,#970,m1,UV,15.99390961,0.46813903
7759,#289,m2,UV,15.99406255,0.468259715
7760,#289,m3,UV,15.99406255,0.468259715
7761,#258,m1,UV,15.99421546,0.468320058
7762,#970,m6,UV,15.99467412,0.468380401
7763,#022,m4,UV,15.99543822,0.468440743
7764,#006,m3,UV,15.99589648,0.468501086
7765,#258,m1,UV,15.99620191,0.468561429
7766,#006,m2,UV,15.9969652,0.468621772
7767,#009,m1,UV,15.9972704,0.468682114
7768,#022,m5,UV,15.99757554,0.468742457
7769,#263,m3,UV,15.99818563,0.4688028
7770,#003,m2,UV,15.99925265,0.468983828
7771,#003,m4,UV,15.99925265,0.468983828
7772,#303,m1,UV,15.99925265,0.468983828
7773,#006,m6,UV,15.99986203,0.469044171
7774,#006,m1,UV,16.00001433,0.469104514
7775,#003,m1,UV,16.00077561,0.469164856
7776,#009,m1,UV,16.00108001,0.469225199
7777,#022,m1,UV,16.00153648,0.469285542
7778,#003,m1,UV,16.00199281,0.469345885
7779,#022,m2,UV,16.00260103,0.469406227
7780,#970,m1,UV,16.00305703,0.46946657
7781,#009,m1,UV,16.0036648,0.469587256
7782,#131,m2,UV,16.0036648,0.469587256
7783,#970,m2,UV,16.00442415,0.469647598
7784,#022,m1,UV,16.00518311,0.469707941
7785,#289,m2,UV,16.00578998,0.469768284
7786,#003,m1,UV,16.00624497,0.469828627
7787,#258,m1,UV,16.0063966,0.469888969
7788,#006,m4,UV,16.0068514,0.469949312
7789,#289,m1,UV,16.00776057,0.470009655
7790,#263,m1,UV,16.00821494,0.470069998
7791,#258,m1,UV,16.00866916,0.47013034
7792,#003,m4,UV,16.00927457,0.470311369
7793,#009,m4,UV,16.00927457,0.470311369
7794,#022,m6,UV,16.00927457,0.470311369
7795,#131,m2,UV,16.00942588,0.470371711
7796,#022,m4,UV,16.01018221,0.470432054
7797,#974,m2,UV,16.01033343,0.470492397
7798,#303,m1,UV,16.01108928,0.47055274
7799,#022,m2,UV,16.01169368,0.470733768
7800,#022,m5,UV,16.01169368,0.470733768
7801,#303,m1,UV,16.01169368,0.470733768
7802,#258,m1,UV,16.01199578,0.470794111
7803,#009,m2,UV,16.01290171,0.470854453
7804,#006,m4,UV,16.01320356,0.470914796
7805,#974,m2,UV,16.01335447,0.470975139
7806,#258,m2,UV,16.01365622,0.471035482
7807,#006,m4,UV,16.01395791,0.471095824
7808,#289,m2,UV,16.01425954,0.471156167
7809,#317,m1,UV,16.01471187,0.47121651
7810,#003,m2,UV,16.01501334,0.471276853
7811,#003,m1,UV,16.01516406,0.471337195
7812,#291,m1,UV,16.01591738,0.471397538
7813,#258,m1,UV,16.01651976,0.471457881
7814,#263,m2,UV,16.01727238,0.471518224
7815,#291,m3,UV,16.01787419,0.471578566
7816,#003,m4,UV,16.0180246,0.471638909
7817,#003,m2,UV,16.018175,0.471759594
7818,#970,m3,UV,16.018175,0.471759594
7819,#003,m2,UV,16.01832539,0.471819937
7820,#009,m2,UV,16.01847575,0.47188028
7821,#003,m2,UV,16.01907706,0.471940623
7822,#974,m1,UV,16.01922735,0.472000965
7823,#281,m3,UV,16.01967812,0.472061308
7824,#006,m5,UV,16.02012875,0.472121651
7825,#009,m4,UV,16.02027893,0.472181994
7826,#003,m4,UV,16.0204291,0.472242336
7827,#003,m6,UV,16.02057924,0.472302679
7828,#022,m3,UV,16.02102959,0.472363022
7829,#970,m6,UV,16.02117968,0.472423365
7830,#003,m3,UV,16.02222984,0.472483707
7831,#003,m2,UV,16.0223798,0.472604393
7832,#006,m4,UV,16.0223798,0.472604393
7833,#009,m2,UV,16.02252975,0.472725078
7834,#022,m6,UV,16.02252975,0.472725078
7835,#009,m1,UV,16.02312937,0.472785421
7836,#974,m1,UV,16.02327924,0.472845764
7837,#022,m4,UV,16.02357892,0.472906107
7838,#970,m4,UV,16.02462734,0.472966449
7839,#009,m1,UV,16.02492675,0.473026792
7840,#009,m2,UV,16.02537574,0.473147478
7841,#970,m4,UV,16.02537574,0.473147478
7842,#282,m1,UV,16.0258246,0.47320782
7843,#006,m2,UV,16.02612376,0.473328506
7844,#022,m1,UV,16.02612376,0.473328506
7845,#258,m1,UV,16.02627331,0.473388849
7846,#131,m2,UV,16.02642285,0.473449191
7847,#006,m5,UV,16.02672189,0.473509534
7848,#303,m1,UV,16.02702086,0.473569877
7849,#003,m3,UV,16.02746921,0.47363022
7850,#291,m2,UV,16.02761862,0.473690562
7851,#282,m2,UV,16.02836547,0.473750905
7852,#003,m6,UV,16.02896268,0.473871591
7853,#258,m2,UV,16.02896268,0.473871591
7854,#006,m3,UV,16.02926119,0.473931933
7855,#009,m1,UV,16.02941042,0.473992276
7856,#006,m6,UV,16.02955964,0.474052619
7857,#009,m4,UV,16.03000719,0.474112962
7858,#282,m3,UV,16.03045461,0.474233647
7859,#970,m1,UV,16.03045461,0.474233647
7860,#022,m6,UV,16.03075281,0.47429399
7861,#022,m1,UV,16.03105095,0.474354333
7862,#263,m1,UV,16.03149804,0.474414675
7863,#289,m3,UV,16.03164704,0.474475018
7864,#282,m1,UV,16.03194499,0.474535361
7865,#289,m2,UV,16.03254072,0.474595704
7866,#003,m1,UV,16.03268961,0.474656046
7867,#009,m2,UV,16.03328503,0.474716389
7868,#263,m1,UV,16.03402895,0.474776732
7869,#282,m1,UV,16.03417769,0.474837075
7870,#006,m6,UV,16.03521844,0.47495776
7871,#970,m3,UV,16.03521844,0.47495776
7872,#006,m3,UV,16.03625843,0.475018103
7873,#970,m1,UV,16.03640694,0.475078446
7874,#006,m1,UV,16.03655544,0.475138788
7875,#131,m3,UV,16.03744608,0.475199131
7876,#289,m2,UV,16.0378912,0.475319817
7877,#970,m3,UV,16.0378912,0.475319817
7878,#289,m1,UV,16.03803954,0.475380159
7879,#003,m5,UV,16.03818786,0.475440502
7880,#003,m2,UV,16.03937393,0.475500845
7881,#006,m6,UV,16.03952211,0.475561188
