"","mouse_id","month","treatment","clade_volume","ln2volume"
"556","#131","m1","UV",12750.34812,13.63824902
"557","#009","m1","UV",12757.26638,13.6390316
"558","#974","m1","UV",12784.93941,13.6421577
"559","#006","m1","UV",12798.77592,13.64371822
"560","#022","m1","UV",12805.69418,13.64449784
"561","#974","m1","UV",12833.36721,13.64761213
"562","#003","m1","UV",12840.28547,13.64838966
"563","#131","m1","UV",12854.12198,13.64994345
"564","#282","m1","UV",12881.79501,13.65304602
"565","#282","m1","UV",12881.79501,13.65304602
"566","#282","m1","UV",12881.79501,13.65304602
"567","#289","m1","UV",12895.63153,13.65459481
"568","#022","m1","UV",12902.54978,13.65536858
"569","#970","m1","UV",12902.54978,13.65536858
"570","#006","m1","UV",12909.46804,13.65614193
"571","#131","m1","UV",12909.46804,13.65614193
"572","#303","m1","UV",12909.46804,13.65614193
"573","#258","m1","UV",12916.3863,13.65691487
"574","#263","m1","UV",12923.30455,13.6576874
"575","#131","m1","UV",12937.14107,13.65923122
"576","#303","m1","UV",12944.05933,13.6600025
"577","#303","m1","UV",12944.05933,13.6600025
"578","#131","m1","UV",12950.97758,13.66077338
"579","#009","m1","UV",12957.89584,13.66154385
