mouse_id,month,treatment,structure_volume
#263,m2,UV,18.53500602
#009,m4,UV,18.5354264
#317,m2,UV,18.53647679
#970,m5,UV,18.53702795
#282,m1,UV,18.53791984
#970,m2,UV,18.53815584
#291,m2,UV,18.53831315
#974,m1,UV,18.53831315
#006,m2,UV,18.53847045
#022,m6,UV,18.53847045
#003,m3,UV,18.5388636
#009,m1,UV,18.53896843
#009,m4,UV,18.54053988
#009,m1,UV,18.54064458
#263,m2,UV,18.5409063
#263,m2,UV,18.54114181
#006,m1,UV,18.54135112
#131,m2,UV,18.54166503
#263,m3,UV,18.54224035
#022,m5,UV,18.54231879
#003,m1,UV,18.54258021
#258,m1,UV,18.54289385
#317,m1,UV,18.54386048
#009,m1,UV,18.54477426
#974,m3,UV,18.54490475
#289,m3,UV,18.5470171
#282,m2,UV,18.54977675
#009,m1,UV,18.55006282
#131,m3,UV,18.55058282
#022,m5,UV,18.55271283
#282,m1,UV,18.55424346
#291,m3,UV,18.55463235
#022,m1,UV,18.55481379
#003,m2,UV,18.55639397
#022,m1,UV,18.55665285
#022,m2,UV,18.55810173
#006,m4,UV,18.55859299
#263,m1,UV,18.55869639
#317,m1,UV,18.55872224
#022,m4,UV,18.55941998
#022,m1,UV,18.56042724
#006,m1,UV,18.56117578
#282,m3,UV,18.56194971
#009,m4,UV,18.56300676
#009,m4,UV,18.56414028
#970,m1,UV,18.56527292
#303,m3,UV,18.56545303
#258,m1,UV,18.5671758
#282,m1,UV,18.5671758
#317,m2,UV,18.56774104
#022,m2,UV,18.56789516
#006,m4,UV,18.57135846
#022,m6,UV,18.57138408
#974,m1,UV,18.57202451
#970,m1,UV,18.57299742
#006,m6,UV,18.57317657
#003,m3,UV,18.5733557
#006,m5,UV,18.57450669
#003,m4,UV,18.57455782
#009,m4,UV,18.57639744
#022,m6,UV,18.57680593
#003,m3,UV,18.57685698
#258,m1,UV,18.5785407
#009,m4,UV,18.58029886
#003,m2,UV,18.58134255
#263,m1,UV,18.58141889
#258,m2,UV,18.58164788
#009,m1,UV,18.58266517
#303,m1,UV,18.58274143
#970,m2,UV,18.58284312
#289,m1,UV,18.58317354
#289,m1,UV,18.58543365
#006,m2,UV,18.58545902
#003,m2,UV,18.58649898
#974,m2,UV,18.58698066
#258,m1,UV,18.58703136
#006,m6,UV,18.58725946
#282,m1,UV,18.58801953
#009,m4,UV,18.58842474
#974,m1,UV,18.58905765
#291,m2,UV,18.59019619
#022,m3,UV,18.5903985
#303,m3,UV,18.59082832
#006,m1,UV,18.59247058
#022,m2,UV,18.59262208
#974,m1,UV,18.59317744
#282,m1,UV,18.59363166
#009,m2,UV,18.59388395
#022,m2,UV,18.59413619
#022,m1,UV,18.59501869
#289,m1,UV,18.59514471
#263,m1,UV,18.59527073
#281,m1,UV,18.59557312
#970,m2,UV,18.59622809
#970,m6,UV,18.59673171
#282,m1,UV,18.59718482
#258,m1,UV,18.59912151
#282,m1,UV,18.59937284
#258,m1,UV,18.59964925
#009,m2,UV,18.59977487
#974,m2,UV,18.60000096
#006,m1,UV,18.60062882
#009,m4,UV,18.60072925
#022,m2,UV,18.60095519
#003,m4,UV,18.6011309
#974,m2,UV,18.60153245
#974,m2,UV,18.60153245
#003,m1,UV,18.60200913
#022,m1,UV,18.60228504
#970,m1,UV,18.60373894
#022,m1,UV,18.60431508
#006,m3,UV,18.60474078
#006,m1,UV,18.60601711
#022,m5,UV,18.60624223
#022,m1,UV,18.60739228
#009,m4,UV,18.60756721
#022,m5,UV,18.60911565
#289,m3,UV,18.61011376
#003,m1,UV,18.61068736
#022,m1,UV,18.61108626
#009,m3,UV,18.61372614
#291,m1,UV,18.6139003
#263,m2,UV,18.61422369
#022,m2,UV,18.61482052
#263,m3,UV,18.61521827
#131,m2,UV,18.61583954
#022,m5,UV,18.61631153
#006,m1,UV,18.61752804
#009,m1,UV,18.61765211
#022,m6,UV,18.61787542
#263,m2,UV,18.61822273
#022,m1,UV,18.61827233
#263,m1,UV,18.61864434
#022,m2,UV,18.6196111
#006,m1,UV,18.62003231
#970,m2,UV,18.62028002
#022,m4,UV,18.62065151
#291,m3,UV,18.62080007
#317,m3,UV,18.62154268
#009,m3,UV,18.62601501
#022,m1,UV,18.62613836
#291,m1,UV,18.62631103
#282,m1,UV,18.62685357
#303,m3,UV,18.62788877
#291,m2,UV,18.62808587
#317,m1,UV,18.62936634
#282,m1,UV,18.62995694
#970,m6,UV,18.6308178
#009,m3,UV,18.63140781
#282,m2,UV,18.63197301
#022,m2,UV,18.63337277
#009,m4,UV,18.6334464
#970,m1,UV,18.6357762
#003,m6,UV,18.63695193
#022,m6,UV,18.63734362
#009,m3,UV,18.63749048
#263,m1,UV,18.63793097
#970,m2,UV,18.63956938
#281,m2,UV,18.63996037
#974,m1,UV,18.6399848
#022,m3,UV,18.64096179
#282,m2,UV,18.64123035
#003,m6,UV,18.64213331
#974,m1,UV,18.6421577
#022,m2,UV,18.64269432
#970,m1,UV,18.64461962
#006,m1,UV,18.64466833
#282,m1,UV,18.64476574
#022,m6,UV,18.64520401
#263,m2,UV,18.64583684
#022,m3,UV,18.64593417
#282,m1,UV,18.6459585
#974,m3,UV,18.64651803
#003,m4,UV,18.64863255
#022,m3,UV,18.64875398
#006,m5,UV,18.64897252
#009,m2,UV,18.6491182
#131,m2,UV,18.65086522
#006,m3,UV,18.65113194
#003,m2,UV,18.65168946
#131,m3,UV,18.65374802
#022,m4,UV,18.65444968
#974,m1,UV,18.65510264
#009,m4,UV,18.65553778
#281,m2,UV,18.65604529
#317,m3,UV,18.65619025
#022,m5,UV,18.65780807
#291,m3,UV,18.65802525
#970,m3,UV,18.65923122
#003,m5,UV,18.65997841
#317,m1,UV,18.66038799
#291,m2,UV,18.66086971
#282,m2,UV,18.66171233
#006,m4,UV,18.66233796
#258,m2,UV,18.66281902
#009,m3,UV,18.66286712
#022,m4,UV,18.66397293
#022,m3,UV,18.66488578
#974,m3,UV,18.6651019
#289,m3,UV,18.66565406
#003,m1,UV,18.66670976
#022,m4,UV,18.66682968
#003,m2,UV,18.66790849
#022,m1,UV,18.66790849
#006,m2,UV,18.66802831
#263,m2,UV,18.66932171
#317,m1,UV,18.67082922
#291,m2,UV,18.67212012
#022,m3,UV,18.6728129
#022,m6,UV,18.67357696
#970,m1,UV,18.67412588
#291,m2,UV,18.6742929
#022,m2,UV,18.67457918
#006,m6,UV,18.67505618
#006,m6,UV,18.67505618
#970,m1,UV,18.67727218
#970,m1,UV,18.67758167
#003,m6,UV,18.67796249
#303,m1,UV,18.67931835
#003,m5,UV,18.67941345
#022,m3,UV,18.67953232
#282,m2,UV,18.68019779
#022,m6,UV,18.68069669
#003,m4,UV,18.68188386
#022,m6,UV,18.68207372
#974,m2,UV,18.68335459
#974,m2,UV,18.68347314
#303,m1,UV,18.68352055
#263,m2,UV,18.68548687
#006,m1,UV,18.68588928
#303,m1,UV,18.68600761
#303,m1,UV,18.68626791
#282,m1,UV,18.68645719
#006,m4,UV,18.68688298
#009,m4,UV,18.68759235
#282,m1,UV,18.68766327
#317,m1,UV,18.68818323
#003,m3,UV,18.68856126
#970,m2,UV,18.68926981
#009,m4,UV,18.68929342
#022,m2,UV,18.68974198
#003,m1,UV,18.69030838
#009,m1,UV,18.69148767
#282,m1,UV,18.69228904
#282,m1,UV,18.69283089
#131,m3,UV,18.69419638
#022,m3,UV,18.69478456
#006,m2,UV,18.69504328
#009,m1,UV,18.69692351
#131,m1,UV,18.69826167
#291,m3,UV,18.69868399
#317,m3,UV,18.69919999
#263,m1,UV,18.69945793
#303,m1,UV,18.70044233
#022,m6,UV,18.70088744
#970,m1,UV,18.70109823
#317,m1,UV,18.70163678
#317,m1,UV,18.70163678
#006,m4,UV,18.7046069
#009,m1,UV,18.70477043
#003,m1,UV,18.70512079
#263,m2,UV,18.70544772
#258,m2,UV,18.70570453
#009,m1,UV,18.70764087
#303,m3,UV,18.70766418
#003,m3,UV,18.70771081
#258,m1,UV,18.70924861
#022,m3,UV,18.70941162
#009,m4,UV,18.70976085
#022,m4,UV,18.7099238
#003,m4,UV,18.71034272
#258,m1,UV,18.7105754
#970,m2,UV,18.71211016
#003,m5,UV,18.71299306
#317,m3,UV,18.71387543
#263,m3,UV,18.71399149
#303,m3,UV,18.71406113
#003,m4,UV,18.71501243
#003,m6,UV,18.71682049
#258,m1,UV,18.71818662
#006,m3,UV,18.71848746
#303,m1,UV,18.71906582
#003,m3,UV,18.71966707
#006,m3,UV,18.71971331
#022,m1,UV,18.71999072
#970,m1,UV,18.72126148
#289,m2,UV,18.72130766
#974,m1,UV,18.72211572
#003,m6,UV,18.7221388
#022,m3,UV,18.72241574
#022,m6,UV,18.72280798
#281,m3,UV,18.72313093
#970,m1,UV,18.72403017
#022,m2,UV,18.72495188
#009,m4,UV,18.72631034
#009,m1,UV,18.72651745
#003,m3,UV,18.72656347
#006,m4,UV,18.72847203
#022,m1,UV,18.72851799
#022,m3,UV,18.72854097
#291,m1,UV,18.72936795
#970,m2,UV,18.72980422
#317,m1,UV,18.73007969
#281,m1,UV,18.73079109
#974,m2,UV,18.7314104
#282,m1,UV,18.73216698
#282,m2,UV,18.73383922
#009,m1,UV,18.73576105
#281,m1,UV,18.73710937
#974,m2,UV,18.73715505
#131,m2,UV,18.7378858
#009,m2,UV,18.73793146
#974,m1,UV,18.73811408
#009,m3,UV,18.73843361
#009,m1,UV,18.73857054
#317,m2,UV,18.7389356
#289,m3,UV,18.73923214
#970,m1,UV,18.74032654
#003,m1,UV,18.74230803
#022,m5,UV,18.74296792
#263,m3,UV,18.74303617
#022,m5,UV,18.74330913
#258,m1,UV,18.74344559
#009,m2,UV,18.74421861
#970,m4,UV,18.74551364
#317,m2,UV,18.74630826
#317,m2,UV,18.74630826
#291,m2,UV,18.74737463
#281,m1,UV,18.74907465
#009,m1,UV,18.74921056
#263,m1,UV,18.75052375
#022,m3,UV,18.75081792
#291,m1,UV,18.75093105
#974,m1,UV,18.75099892
#317,m1,UV,18.75192618
#003,m5,UV,18.75210704
#003,m3,UV,18.75328208
#303,m3,UV,18.75332725
#291,m3,UV,18.75393697
#291,m3,UV,18.75393697
#291,m1,UV,18.7540047
#289,m1,UV,18.75483978
#258,m1,UV,18.75565183
#289,m1,UV,18.75810775
#303,m1,UV,18.76112124
#022,m1,UV,18.76273783
#022,m2,UV,18.76365758
#291,m2,UV,18.76453192
#022,m5,UV,18.76462157
#022,m6,UV,18.76504731
#263,m3,UV,18.76529374
#006,m5,UV,18.76681616
#258,m2,UV,18.76706228
#022,m1,UV,18.76809107
#003,m6,UV,18.76833697
#009,m2,UV,18.76963287
#022,m6,UV,18.77019109
#282,m1,UV,18.77083836
#282,m2,UV,18.77161915
#282,m1,UV,18.77422617
#970,m1,UV,18.7746936
#003,m6,UV,18.77480487
#970,m3,UV,18.77513863
#317,m1,UV,18.77549455
#258,m1,UV,18.77565024
#970,m1,UV,18.77616167
#291,m3,UV,18.77633952
#022,m2,UV,18.7766507
#974,m1,UV,18.77702847
#970,m5,UV,18.77722843
#006,m4,UV,18.77811678
#009,m1,UV,18.77902679
#022,m6,UV,18.77969228
#303,m3,UV,18.77973663
#022,m3,UV,18.78024662
#258,m1,UV,18.78190836
#003,m1,UV,18.78250612
#303,m1,UV,18.78250612
#006,m2,UV,18.78274959
#022,m1,UV,18.78286024
#291,m2,UV,18.78323638
#022,m3,UV,18.78403261
#006,m6,UV,18.78416527
#258,m1,UV,18.78445266
#970,m3,UV,18.78515985
#131,m1,UV,18.78540286
#022,m2,UV,18.78549122
#003,m2,UV,18.78621997
#022,m6,UV,18.78624205
#281,m2,UV,18.78708075
#006,m1,UV,18.78730137
#022,m6,UV,18.78774253
#263,m3,UV,18.7878528
#009,m4,UV,18.7882056
#009,m1,UV,18.78910926
#289,m1,UV,18.78932958
#022,m2,UV,18.78948379
#022,m6,UV,18.79014447
#263,m1,UV,18.79045269
#303,m3,UV,18.79111293
#006,m6,UV,18.79298198
#006,m2,UV,18.79300395
#006,m4,UV,18.79350927
#258,m2,UV,18.79397049
#970,m4,UV,18.79405833
#022,m1,UV,18.79451938
#303,m3,UV,18.79473887
#022,m5,UV,18.79614285
#291,m3,UV,18.79664707
#022,m4,UV,18.79772069
#317,m1,UV,18.79861841
#009,m1,UV,18.79962495
#022,m2,UV,18.79979993
#003,m3,UV,18.80006235
#006,m1,UV,18.80074007
#131,m2,UV,18.80163592
#131,m4,UV,18.80194169
#131,m4,UV,18.80194169
#003,m3,UV,18.80240022
#263,m2,UV,18.80253121
#006,m6,UV,18.80255304
#009,m4,UV,18.80327322
#022,m3,UV,18.8060415
#009,m4,UV,18.80619392
#282,m2,UV,18.80654227
#022,m4,UV,18.80658581
#970,m3,UV,18.80693406
#291,m1,UV,18.80765206
#009,m1,UV,18.80778257
#281,m1,UV,18.80821751
#009,m3,UV,18.80908699
#003,m4,UV,18.80965188
#009,m4,UV,18.81290652
#970,m6,UV,18.81377318
#263,m2,UV,18.81398977
#009,m3,UV,18.81450944
#282,m1,UV,18.81494236
#258,m1,UV,18.81537515
#303,m1,UV,18.8165214
#009,m4,UV,18.81721304
#974,m3,UV,18.81783955
#022,m3,UV,18.81924282
#003,m5,UV,18.81965275
#289,m1,UV,18.82010569
#009,m4,UV,18.82079561
#009,m3,UV,18.8210327
#291,m2,UV,18.82241133
#006,m2,UV,18.8228634
#303,m1,UV,18.8237026
#291,m1,UV,18.82512166
#003,m4,UV,18.8273764
#282,m2,UV,18.82855604
#009,m4,UV,18.8286418
#317,m3,UV,18.82941336
#003,m1,UV,18.82979899
#970,m1,UV,18.83067697
#009,m4,UV,18.83157582
#289,m2,UV,18.83328637
#291,m2,UV,18.83441849
#970,m4,UV,18.83597637
#291,m1,UV,18.83748996
#970,m2,UV,18.83785213
#258,m2,UV,18.83804384
#009,m4,UV,18.83815033
#003,m3,UV,18.83927864
#009,m2,UV,18.83949143
#006,m3,UV,18.84015088
#970,m2,UV,18.8416176
#022,m3,UV,18.84199998
#258,m1,UV,18.84227608
#006,m2,UV,18.84244596
#281,m1,UV,18.84282812
#003,m1,UV,18.84287058
#970,m2,UV,18.84524612
#022,m6,UV,18.84590294
#258,m1,UV,18.84717337
#317,m3,UV,18.84753312
#974,m2,UV,18.84776585
#009,m4,UV,18.84793509
#006,m1,UV,18.84799855
#258,m2,UV,18.8483158
#003,m5,UV,18.84865412
#131,m3,UV,18.84865412
#282,m2,UV,18.84907691
#009,m1,UV,18.84943619
#131,m2,UV,18.84979537
#009,m1,UV,18.85066128
#022,m3,UV,18.85089351
#006,m4,UV,18.8511257
#006,m6,UV,18.85165327
#974,m2,UV,18.85230718
#006,m2,UV,18.85289756
#317,m1,UV,18.85365626
#006,m2,UV,18.85523561
#131,m3,UV,18.85626652
#003,m5,UV,18.85784302
#974,m1,UV,18.85828413
#003,m1,UV,18.85872511
#970,m3,UV,18.85904001
#022,m2,UV,18.85922892
#009,m2,UV,18.86078122
#022,m3,UV,18.86128431
#022,m1,UV,18.8616196
#009,m1,UV,18.86180817
#022,m3,UV,18.86270878
#263,m1,UV,18.8659087
#022,m5,UV,18.8666606
#022,m2,UV,18.86676499
#263,m2,UV,18.86737036
#009,m2,UV,18.86814235
#022,m4,UV,18.86849691
#258,m1,UV,18.86995595
#131,m2,UV,18.87001844
#022,m6,UV,18.87020592
#291,m2,UV,18.87047667
#263,m1,UV,18.87051832
#022,m3,UV,18.87141351
#131,m1,UV,18.87247452
#006,m6,UV,18.8749887
#009,m3,UV,18.87633749
#281,m1,UV,18.87683519
#291,m1,UV,18.87689739
#281,m1,UV,18.87824439
#022,m3,UV,18.87938319
#970,m6,UV,18.88052108
#974,m2,UV,18.88345477
#022,m6,UV,18.88395002
#258,m1,UV,18.88520801
#317,m1,UV,18.88526985
#970,m4,UV,18.88630012
#022,m1,UV,18.88716499
#003,m4,UV,18.8883379
#263,m2,UV,18.88842018
#282,m2,UV,18.88918099
#291,m3,UV,18.8899414
#131,m3,UV,18.89016739
#131,m3,UV,18.89016739
#022,m6,UV,18.89061927
#009,m1,UV,18.89263045
#303,m1,UV,18.89343004
#282,m2,UV,18.89515073
#003,m3,UV,18.89576476
#263,m3,UV,18.89592846
#006,m2,UV,18.89603076
#974,m1,UV,18.89721694
#022,m2,UV,18.89795269
#006,m3,UV,18.89936184
#282,m1,UV,18.89950473
#970,m4,UV,18.89960677
#281,m1,UV,18.90036171
#258,m1,UV,18.90136089
#003,m2,UV,18.90270562
#009,m1,UV,18.90278708
#003,m6,UV,18.90292962
#281,m1,UV,18.90307215
#974,m1,UV,18.90323502
#291,m3,UV,18.90453733
#291,m3,UV,18.90453733
#970,m1,UV,18.90455767
#970,m1,UV,18.90455767
#009,m4,UV,18.90490339
#022,m5,UV,18.90549296
#303,m3,UV,18.90622451
#291,m3,UV,18.91252888
#006,m1,UV,18.91313557
#022,m3,UV,18.91319622
#006,m1,UV,18.91390367
#009,m2,UV,18.91539827
#022,m2,UV,18.91596339
#974,m2,UV,18.91628622
#291,m3,UV,18.91632657
#003,m3,UV,18.9165888
#303,m1,UV,18.91727443
#003,m6,UV,18.91969168
#131,m2,UV,18.92003379
#263,m3,UV,18.92107977
#317,m3,UV,18.92202451
#291,m2,UV,18.9223058
#258,m1,UV,18.92248661
#003,m1,UV,18.9242332
#022,m2,UV,18.92429339
#022,m2,UV,18.92503552
#009,m3,UV,18.92565701
#970,m6,UV,18.92623817
#281,m2,UV,18.92627824
#282,m1,UV,18.92633834
#009,m1,UV,18.92741979
#022,m1,UV,18.9283604
#131,m2,UV,18.93265535
#281,m1,UV,18.93329351
#970,m1,UV,18.93329351
#009,m1,UV,18.9333932
#970,m3,UV,18.9352262
#022,m3,UV,18.93550494
#003,m3,UV,18.93562438
#006,m5,UV,18.93665911
#003,m5,UV,18.93828929
#974,m1,UV,18.93838864
#281,m1,UV,18.93918313
#009,m3,UV,18.93928241
#303,m3,UV,18.94225765
#022,m2,UV,18.9426935
#282,m2,UV,18.94326784
#303,m1,UV,18.94382215
#009,m4,UV,18.94439603
#970,m5,UV,18.9447719
#003,m3,UV,18.94510812
#282,m2,UV,18.94510812
#258,m1,UV,18.94556289
#317,m1,UV,18.94564196
#009,m4,UV,18.94647198
#003,m4,UV,18.94653125
#970,m5,UV,18.94781481
#131,m1,UV,18.94868304
#970,m4,UV,18.94921556
#022,m1,UV,18.94964931
#263,m1,UV,18.9497873
#303,m1,UV,18.95037852
#281,m2,UV,18.95049673
#317,m3,UV,18.95130428
#258,m1,UV,18.95348828
#974,m3,UV,18.95382248
#003,m1,UV,18.95482461
#263,m2,UV,18.95515849
#009,m3,UV,18.95610081
#022,m3,UV,18.95747393
#006,m6,UV,18.95904161
#003,m6,UV,18.95927661
#003,m4,UV,18.95947242
#281,m2,UV,18.96005969
#006,m2,UV,18.96015754
#317,m1,UV,18.96052933
#282,m1,UV,18.9614877
#970,m1,UV,18.96221095
#003,m1,UV,18.96240636
#022,m5,UV,18.96246498
#970,m1,UV,18.9650028
#022,m5,UV,18.9657048
#003,m6,UV,18.96778927
#003,m1,UV,18.96800339
#009,m1,UV,18.96860665
#258,m1,UV,18.96992904
#003,m4,UV,18.96996792
#006,m1,UV,18.97008454
#003,m5,UV,18.97152209
#970,m5,UV,18.97243438
#009,m1,UV,18.9725508
#263,m3,UV,18.97260901
#022,m6,UV,18.97291941
#258,m1,UV,18.97425724
#009,m4,UV,18.974296
#006,m4,UV,18.97464478
#006,m1,UV,18.97592294
#282,m1,UV,18.97638745
#974,m1,UV,18.97793472
#022,m6,UV,18.98065775
#131,m3,UV,18.98127503
#006,m2,UV,18.98274001
#022,m2,UV,18.98279781
#303,m3,UV,18.98456914
#006,m6,UV,18.98462687
#003,m2,UV,18.98533861
#317,m2,UV,18.98535784
#258,m1,UV,18.98605
#282,m1,UV,18.98779815
#022,m5,UV,18.98827804
#022,m4,UV,18.98875778
#022,m1,UV,18.98940995
#022,m1,UV,18.98965924
#006,m1,UV,18.98987014
#258,m1,UV,18.9905793
#022,m2,UV,18.99226456
#009,m3,UV,18.99236025
#006,m4,UV,18.99237939
#006,m6,UV,18.99375666
#006,m4,UV,18.99564827
#022,m6,UV,18.99606829
#291,m3,UV,18.99620191
#289,m2,UV,18.99652636
#006,m2,UV,18.99700335
#009,m3,UV,18.99789968
#022,m6,UV,18.99803313
#258,m1,UV,18.99868113
#006,m3,UV,18.9994812
#282,m1,UV,19.00001433
#022,m2,UV,19.00064241
#006,m1,UV,19.00115609
#022,m1,UV,19.00191677
#291,m3,UV,19.00210688
#970,m1,UV,19.00267704
#003,m6,UV,19.00419639
#009,m4,UV,19.00444313
#003,m4,UV,19.00514517
#006,m1,UV,19.00546761
#009,m4,UV,19.00554347
#003,m3,UV,19.00664297
#022,m6,UV,19.00759014
#970,m1,UV,19.00866916
#009,m1,UV,19.00889622
#303,m3,UV,19.00891514
#006,m6,UV,19.00978519
#282,m2,UV,19.01108928
#974,m2,UV,19.01269415
#263,m2,UV,19.01271302
#003,m6,UV,19.01344877
#003,m5,UV,19.01371279
#009,m4,UV,19.01375051
#003,m2,UV,19.01408989
#022,m5,UV,19.01412759
#291,m3,UV,19.01471187
#003,m2,UV,19.01700901
#022,m2,UV,19.01770496
#131,m2,UV,19.01918978
#022,m2,UV,19.01984713
#970,m3,UV,19.01984713
#263,m1,UV,19.01992223
#282,m1,UV,19.0202977
#022,m3,UV,19.02102959
#291,m1,UV,19.02166735
#291,m3,UV,19.02177986
#006,m1,UV,19.02254849
#022,m4,UV,19.02397217
#974,m1,UV,19.02402834
#974,m1,UV,19.02402834
#006,m1,UV,19.02507643
#022,m5,UV,19.02634808
#131,m2,UV,19.02743185
#022,m5,UV,19.02832814
#970,m1,UV,19.02857079
#006,m4,UV,19.02888804
#006,m4,UV,19.02967154
#974,m2,UV,19.02978343
#303,m1,UV,19.03181465
#022,m1,UV,19.03404755
#263,m1,UV,19.0343636
#022,m3,UV,19.03482825
#003,m4,UV,19.03514412
#022,m4,UV,19.0353299
#009,m1,UV,19.03674103
#003,m1,UV,19.03742753
#006,m1,UV,19.03792828
#006,m1,UV,19.03861422
#303,m1,UV,19.03939245
#258,m1,UV,19.0407626
#009,m4,UV,19.04089214
#022,m6,UV,19.04111419
#003,m6,UV,19.04120669
#974,m2,UV,19.0412622
#258,m2,UV,19.04246422
#258,m2,UV,19.04388686
#022,m6,UV,19.04763074
#317,m1,UV,19.04851458
#022,m4,UV,19.0492323
#970,m1,UV,19.0507218
#003,m3,UV,19.05165885
#974,m2,UV,19.05178742
#970,m4,UV,19.05219141
#303,m2,UV,19.05243008
#006,m5,UV,19.05387961
#022,m6,UV,19.0539713
#289,m3,UV,19.05428302
#291,m2,UV,19.05523608
#289,m1,UV,19.05679261
#281,m1,UV,19.05690242
#009,m1,UV,19.05693902
#009,m4,UV,19.05739646
#291,m3,UV,19.05754281
#282,m2,UV,19.0582012
#022,m3,UV,19.05829261
#006,m4,UV,19.05962668
#009,m4,UV,19.06001022
#970,m3,UV,19.06008326
#003,m1,UV,19.06183521
#282,m1,UV,19.06325711
#022,m2,UV,19.06353039
#006,m1,UV,19.06409501
#022,m2,UV,19.0646594
#009,m1,UV,19.06602396
#970,m1,UV,19.06626035
#282,m1,UV,19.06804115
#974,m2,UV,19.06854954
#009,m1,UV,19.06880367
#970,m2,UV,19.06880367
#022,m6,UV,19.06896701
#281,m3,UV,19.07099821
#003,m1,UV,19.07103446
#291,m1,UV,19.07103446
#281,m2,UV,19.07116131
#263,m2,UV,19.07123379
#009,m1,UV,19.07128815
#022,m4,UV,19.07168672
#022,m5,UV,19.07190408
#006,m5,UV,19.07192219
#291,m3,UV,19.07271887
#282,m2,UV,19.07358747
#970,m2,UV,19.07376836
#006,m4,UV,19.07378645
#006,m1,UV,19.07443747
#003,m4,UV,19.07684008
#009,m1,UV,19.07738147
#003,m2,UV,19.07794069
#258,m2,UV,19.07972515
#131,m2,UV,19.08021143
#970,m1,UV,19.08105754
#258,m1,UV,19.08114752
#009,m3,UV,19.0816873
#022,m4,UV,19.08283815
#009,m4,UV,19.08373661
#022,m6,UV,19.08377254
#263,m2,UV,19.08420359
#022,m2,UV,19.08441906
#131,m3,UV,19.08458065
#022,m3,UV,19.08472427
#003,m4,UV,19.08517298
#003,m1,UV,19.08549597
#003,m3,UV,19.08664379
#022,m6,UV,19.08796981
#003,m3,UV,19.08877558
#009,m4,UV,19.08959879
#303,m2,UV,19.09161903
#263,m3,UV,19.09233349
#317,m1,UV,19.09254775
#003,m2,UV,19.09310113
#258,m1,UV,19.09315467
#303,m1,UV,19.09374349
#022,m6,UV,19.09499171
#258,m1,UV,19.09540161
#006,m1,UV,19.09614981
#022,m4,UV,19.09659499
#282,m1,UV,19.09705782
#022,m6,UV,19.09979619
#974,m1,UV,19.10050661
#003,m2,UV,19.10054212
#022,m3,UV,19.10194413
#003,m3,UV,19.10415972
#022,m5,UV,19.10417743
#258,m1,UV,19.10433682
#022,m1,UV,19.10479718
#022,m2,UV,19.11001023
#131,m2,UV,19.1140792
#009,m3,UV,19.11416714
#006,m1,UV,19.11471229
#258,m1,UV,19.11622355
#281,m1,UV,19.11632893
#281,m2,UV,19.11738229
#009,m2,UV,19.11827704
#258,m1,UV,19.1188031
#003,m6,UV,19.11932897
#303,m3,UV,19.12160554
#003,m2,UV,19.12185049
#263,m1,UV,19.12185049
#303,m3,UV,19.12202544
#289,m3,UV,19.12213039
#282,m1,UV,19.12228781
#022,m5,UV,19.1223053
#970,m3,UV,19.127229
#003,m3,UV,19.12757756
#974,m2,UV,19.12876204
#022,m6,UV,19.1290406
#970,m1,UV,19.12911023
#003,m6,UV,19.13224017
#006,m1,UV,19.13243123
#006,m1,UV,19.1337679
#974,m3,UV,19.13392405
#131,m2,UV,19.1340455
#131,m1,UV,19.13437507
#022,m2,UV,19.13591786
#006,m2,UV,19.13654145
#291,m3,UV,19.13666267
#282,m2,UV,19.13707821
#009,m2,UV,19.13816842
#282,m2,UV,19.13906767
#282,m1,UV,19.14043275
#022,m6,UV,19.14057091
#281,m1,UV,19.14120975
#006,m6,UV,19.1438312
#009,m4,UV,19.1453295
#317,m2,UV,19.14557046
#003,m1,UV,19.1463103
#317,m3,UV,19.14802939
#003,m1,UV,19.14890534
#291,m3,UV,19.1491972
#282,m1,UV,19.14972927
#022,m1,UV,19.15020969
#258,m1,UV,19.15036407
#970,m4,UV,19.15084427
#970,m2,UV,19.15204408
#258,m1,UV,19.15756742
#006,m1,UV,19.15923907
#006,m1,UV,19.16034674
#022,m4,UV,19.1614025
#003,m2,UV,19.16320572
#289,m2,UV,19.1640725
#009,m3,UV,19.16414047
#022,m2,UV,19.16498971
#258,m1,UV,19.16561783
#282,m1,UV,19.1668902
#258,m1,UV,19.16694107
#009,m2,UV,19.16797508
#009,m2,UV,19.16933002
#970,m5,UV,19.16944852
#009,m4,UV,19.17058221
#131,m1,UV,19.17164741
#003,m6,UV,19.17168122
#970,m1,UV,19.173134
#006,m2,UV,19.17389359
#974,m2,UV,19.17519241
#003,m1,UV,19.17544529
#317,m1,UV,19.17566442
#003,m1,UV,19.17601833
#970,m3,UV,19.17765191
#289,m1,UV,19.17903143
#022,m2,UV,19.18044323
#009,m3,UV,19.18150118
#003,m1,UV,19.18198791
#022,m1,UV,19.18228994
#970,m3,UV,19.18396671
#317,m3,UV,19.18518952
#003,m1,UV,19.18649495
#974,m1,UV,19.18679603
#289,m1,UV,19.19075446
#281,m1,UV,19.19210485
#022,m6,UV,19.19292114
#003,m6,UV,19.19406983
#009,m2,UV,19.19545038
#022,m3,UV,19.1966635
#003,m5,UV,19.19877158
#291,m2,UV,19.19897061
#281,m3,UV,19.19956753
#974,m2,UV,19.20024706
#970,m3,UV,19.20294543
#258,m1,UV,19.20377214
