"","mouse_id","month","treatment","clade_volume","ln2volume","density"
"606","#006","m1","UV",37614.5647,15.19900377,0.335920177383592
"607","#970","m1","UV",37739.09333,15.20377214,0.337028824833703
"608","#970","m1","UV",37739.09333,15.20377214,0.337028824833703
"609","#970","m1","UV",37925.88628,15.21089527,0.337583148558758
"610","#970","m1","UV",37939.72279,15.21142152,0.338137472283814
"611","#970","m1","UV",37974.31408,15.21273629,0.338691796008869
"612","#970","m1","UV",38029.66014,15.21483743,0.33980044345898
"613","#970","m1","UV",38029.66014,15.21483743,0.33980044345898
"614","#970","m1","UV",38340.98171,15.22659966,0.340354767184035
"615","#003","m1","UV",38500.10163,15.23257463,0.340909090909091
"616","#003","m1","UV",38583.12072,15.23568222,0.341463414634146
"617","#970","m1","UV",38686.89458,15.23955731,0.342017738359202
"618","#003","m1","UV",38700.73109,15.2400732,0.342572062084257
"619","#022","m1","UV",38776.83192,15.24290732,0.343126385809313
"620","#003","m1","UV",38825.25972,15.24470796,0.343680709534368
"621","#022","m1","UV",38935.95184,15.24881527,0.344235033259424
"622","#003","m1","UV",39005.13441,15.25137642,0.345343680709534
"623","#006","m1","UV",39005.13441,15.25137642,0.345343680709534
"624","#003","m1","UV",39074.31698,15.25393303,0.34589800443459
"625","#003","m1","UV",39088.1535,15.25444381,0.346452328159645
"626","#003","m1","UV",39524.0037,15.27044148,0.347006651884701
"627","#003","m1","UV",40112.05557,15.29174828,0.348115299334812
"628","#006","m1","UV",40112.05557,15.29174828,0.348115299334812
"629","#006","m1","UV",40215.82943,15.29547585,0.348669623059867
"630","#006","m1","UV",40333.4398,15.29968883,0.349223946784922
"631","#006","m1","UV",40409.54063,15.30240833,0.349778270509978
"632","#003","m1","UV",40430.2954,15.30314912,0.350332594235033
"633","#003","m1","UV",40464.88669,15.30438294,0.350886917960089
"634","#006","m1","UV",40610.17009,15.30955345,0.351441241685144
"635","#970","m1","UV",40665.51615,15.31151831,0.3519955654102
"636","#003","m1","UV",40859.22735,15.3183743,0.352549889135255
"637","#006","m1","UV",40873.06387,15.31886277,0.35310421286031
"638","#006","m1","UV",41267.40453,15.33271508,0.353658536585366
"639","#003","m1","UV",41405.76968,15.33754419,0.354212860310421
"640","#022","m1","UV",42166.77798,15.36381917,0.354767184035477
"641","#970","m1","UV",42263.63358,15.36712919,0.355321507760532
"642","#006","m1","UV",42270.55183,15.36736533,0.355875831485588
"643","#003","m1","UV",42374.32569,15.37090279,0.356430155210643
"644","#970","m1","UV",42381.24395,15.37113831,0.356984478935698
"645","#970","m1","UV",42415.83524,15.37231535,0.357538802660754
"646","#022","m1","UV",42422.75349,15.37255064,0.358093126385809
"647","#022","m1","UV",42505.77258,15.37537116,0.359756097560976
"648","#970","m1","UV",42505.77258,15.37537116,0.359756097560976
"649","#970","m1","UV",42505.77258,15.37537116,0.359756097560976
"650","#006","m1","UV",42512.69084,15.37560596,0.360310421286031
"651","#003","m1","UV",42519.6091,15.37584071,0.360864745011086
"652","#006","m1","UV",42623.38295,15.37935748,0.361419068736142
"653","#006","m1","UV",42796.33939,15.38519978,0.361973392461197
"654","#970","m1","UV",42803.25764,15.38543298,0.362527716186253
"655","#970","m1","UV",42858.6037,15.38729723,0.363082039911308
"656","#970","m1","UV",42893.19499,15.38846116,0.363636363636364
"657","#006","m1","UV",43003.8871,15.39217945,0.364745011086475
"658","#006","m1","UV",43003.8871,15.39217945,0.364745011086475
"659","#970","m1","UV",43066.15142,15.39426678,0.36529933481153
"660","#003","m1","UV",43107.66096,15.39565666,0.365853658536585
"661","#970","m1","UV",43225.27134,15.3995874,0.366407982261641
"662","#003","m1","UV",43308.29042,15.4023556,0.366962305986696
"663","#003","m1","UV",43315.20868,15.40258605,0.367516629711752
"664","#970","m1","UV",43349.79997,15.40373772,0.368070953436807
"665","#970","m1","UV",43412.06428,15.40580841,0.368625277161863
"666","#006","m1","UV",43612.69374,15.41246048,0.369179600886918
"667","#003","m1","UV",43730.30412,15.41634576,0.370288248337029
"668","#006","m1","UV",43730.30412,15.41634576,0.370288248337029
"669","#003","m1","UV",43820.24146,15.41930981,0.370842572062084
"670","#022","m1","UV",43972.44312,15.42431207,0.371951219512195
"671","#970","m1","UV",43972.44312,15.42431207,0.371951219512195
"672","#022","m1","UV",43993.19789,15.42499285,0.372505543237251
"673","#003","m1","UV",44145.39955,15.42997548,0.373059866962306
"674","#970","m1","UV",44166.15432,15.4306536,0.373614190687361
"675","#006","m1","UV",44235.33689,15.43291169,0.374168514412417
"676","#022","m1","UV",44366.78378,15.43719235,0.374722838137472
"677","#003","m1","UV",44532.82196,15.44258141,0.375277161862528
"678","#022","m1","UV",44671.1871,15.44705697,0.375831485587583
"679","#003","m1","UV",44871.81656,15.45352197,0.376385809312639
"680","#022","m1","UV",44975.59042,15.4568546,0.376940133037694
"681","#006","m1","UV",45100.11905,15.46084362,0.377494456762749
"682","#006","m1","UV",45279.99374,15.46658614,0.378048780487805
"683","#022","m1","UV",45397.60411,15.47032854,0.37860310421286
"684","#006","m1","UV",45404.52237,15.47054838,0.379157427937916
"685","#022","m1","UV",45466.78669,15.47252543,0.379711751662971
"686","#970","m1","UV",45494.45972,15.47340325,0.380266075388027
"687","#006","m1","UV",45660.49789,15.47865897,0.380820399113082
"688","#970","m1","UV",45708.92569,15.48018829,0.381374722838137
"689","#006","m1","UV",45750.43523,15.48149785,0.381929046563193
"690","#006","m1","UV",45840.37258,15.48433115,0.382483370288248
"691","#003","m1","UV",45909.55515,15.48650683,0.383037694013304
"692","#970","m1","UV",46130.93938,15.49344705,0.383592017738359
"693","#003","m1","UV",46262.38627,15.49755206,0.384146341463415
"694","#003","m1","UV",46269.30453,15.49776779,0.38470066518847
"695","#970","m1","UV",46345.40536,15.5001387,0.385254988913525
"696","#006","m1","UV",46407.66967,15.50207564,0.385809312638581
"697","#006","m1","UV",46552.95308,15.50658507,0.386363636363636
"698","#006","m1","UV",46559.87133,15.50679945,0.386917960088692
"699","#970","m1","UV",46691.31822,15.5108667,0.387472283813747
"700","#970","m1","UV",46857.35639,15.51598794,0.388026607538803
"701","#022","m1","UV",46878.11117,15.51662682,0.388580931263858
"702","#006","m1","UV",46940.37548,15.51854176,0.389135254988914
"703","#022","m1","UV",47023.39457,15.52109107,0.389689578713969
"704","#970","m1","UV",47085.65888,15.5230001,0.390243902439024
"705","#003","m1","UV",47147.9232,15.5249066,0.39079822616408
"706","#022","m1","UV",47196.351,15.5263877,0.391352549889135
"707","#022","m1","UV",47417.73523,15.53313914,0.391906873614191
"708","#970","m1","UV",47493.83606,15.53545267,0.392461197339246
"709","#022","m1","UV",47507.67258,15.53587291,0.393015521064302
"710","#022","m1","UV",47597.60992,15.53860151,0.393569844789357
"711","#006","m1","UV",47618.36469,15.53923046,0.394678492239468
"712","#970","m1","UV",47618.36469,15.53923046,0.394678492239468
"713","#003","m1","UV",47625.28295,15.53944004,0.395232815964523
"714","#970","m1","UV",47632.20121,15.5396496,0.395787139689579
