"","mouse_id","month","treatment","structure_volume"
"161","#003","m1","UV",17.3760167556232
"162","#003","m1","UV",14.5573516023751
"163","#003","m1","UV",18.8428705779203
"164","#003","m1","UV",16.5661218119012
"165","#003","m1","UV",17.4560221639102
"166","#003","m1","UV",16.1867458555994
"167","#003","m1","UV",15.758535422745
"168","#003","m1","UV",16.141347842982
"169","#003","m1","UV",15.5249066031529
"170","#003","m1","UV",19.1463102998393
"171","#003","m1","UV",15.2539330346508
"172","#003","m1","UV",17.6289232249055
"173","#003","m1","UV",18.6106873641504
"174","#003","m1","UV",16.8224543889713
"175","#003","m1","UV",15.3956566629436
"176","#003","m1","UV",17.5979648385042
"177","#003","m1","UV",14.6444978412235
"178","#003","m1","UV",13.3734914288566
"179","#003","m1","UV",15.0165197594296
"180","#003","m1","UV",14.4374172998915
"181","#003","m1","UV",16.3316263032069
"182","#003","m1","UV",14.0746544115747
"183","#003","m1","UV",14.9839340220795
"184","#003","m1","UV",13.3903215034602
"185","#003","m1","UV",13.1966136668079
"186","#003","m1","UV",12.9603336629076
"187","#003","m1","UV",14.5119351252399
"188","#003","m1","UV",13.121325539608
"189","#003","m1","UV",12.803033200224
"190","#003","m1","UV",14.0113915125248
"191","#003","m1","UV",12.895007415041
"192","#003","m1","UV",17.0004711445167
"193","#003","m1","UV",18.6667097631361
"194","#003","m1","UV",16.0019928145197
"195","#003","m1","UV",14.2600504788347
"196","#003","m1","UV",17.1694485191441
"197","#003","m1","UV",14.3198392156847
"198","#003","m1","UV",14.6319730092072
"199","#003","m1","UV",16.1355366535075
"200","#003","m1","UV",17.6511076941979
"201","#003","m1","UV",16.3327150839606
"202","#003","m1","UV",19.061835213081
"203","#003","m1","UV",14.479096084542
"204","#003","m1","UV",16.4043132055183
"205","#003","m1","UV",19.1489053384097
"206","#003","m1","UV",14.8276124027517
"207","#003","m1","UV",17.9716774100422
"208","#003","m1","UV",13.9894674852038
"209","#003","m1","UV",14.5217276924499
"210","#003","m1","UV",15.3758407131992
"211","#003","m1","UV",17.1930210644702
"212","#003","m1","UV",18.2837012298181
"213","#003","m1","UV",17.2104346540921
"214","#003","m1","UV",19.7169363139315
"215","#003","m1","UV",14.6661580129777
"216","#003","m1","UV",17.9165484629696
"217","#003","m1","UV",16.718279195497
"218","#003","m1","UV",18.1031498353919
"219","#003","m1","UV",17.4397771243481
"220","#003","m1","UV",15.8480620012994
"221","#003","m1","UV",15.800237278881
"222","#003","m1","UV",16.8055623325185
"223","#003","m1","UV",16.787323436071
"224","#003","m1","UV",16.5622076004153
"225","#003","m1","UV",17.134218965038
"226","#003","m1","UV",16.1021569764746
"227","#003","m1","UV",18.4326296219246
"228","#003","m1","UV",18.9242331982931
"229","#003","m1","UV",19.1819879096361
"230","#003","m1","UV",16.5991717778474
"231","#003","m1","UV",18.6903083812215
"232","#003","m1","UV",17.3025318224796
"233","#003","m1","UV",15.0389292664865
"234","#003","m1","UV",14.9392029828968
"235","#003","m1","UV",13.3149503767559
"236","#003","m1","UV",14.869893445085
"237","#003","m1","UV",17.1729651442388
"238","#003","m1","UV",15.7074077105887
"239","#003","m1","UV",15.4025860473365
"240","#003","m1","UV",15.677819694038
"241","#003","m1","UV",15.2447079550443
"242","#003","m1","UV",12.847046376633
"243","#003","m1","UV",13.0071545197077
"244","#003","m1","UV",16.7017070128139
"245","#003","m1","UV",13.7453319531477
"246","#003","m1","UV",16.6076921485675
"247","#003","m1","UV",14.3583647369186
"248","#003","m1","UV",13.630399731961
"249","#003","m1","UV",15.0457323512619
"250","#003","m1","UV",16.3766620594891
"251","#003","m1","UV",15.2356822172129
"252","#003","m1","UV",12.7676885849393
"253","#003","m1","UV",14.7277824817461
"254","#003","m1","UV",13.1123367563888
"255","#003","m1","UV",14.373021112434
"256","#003","m1","UV",13.2802566218701
"257","#003","m1","UV",14.1982075113219
"258","#003","m1","UV",13.5993728366866
"259","#003","m1","UV",15.5783112207101
"260","#003","m1","UV",14.0901890641113
"261","#003","m1","UV",18.3924985437203
"262","#003","m1","UV",13.7240993161099
"263","#003","m1","UV",13.1179613055371
"264","#003","m1","UV",19.0854959710432
"265","#003","m1","UV",12.9119421787549
"266","#003","m1","UV",13.4707681853321
"267","#003","m1","UV",13.1235640117212
"268","#003","m1","UV",15.9010550890432
"269","#003","m1","UV",17.018776439594
"270","#003","m1","UV",13.1955501245648
"271","#003","m1","UV",13.2892578680629
"272","#003","m1","UV",13.9590807792815
"273","#003","m1","UV",17.5277088260105
"274","#003","m1","UV",13.0022969560629
"275","#003","m1","UV",14.5754523764404
"276","#003","m1","UV",16.3133579300819
"277","#003","m1","UV",15.2917482795004
"278","#003","m1","UV",15.7753610890687
"279","#003","m1","UV",12.8524547992354
"280","#003","m1","UV",14.6276423618053
"281","#003","m1","UV",14.2013899286396
"282","#003","m1","UV",13.5097974819442
"283","#003","m1","UV",13.1112092102618
"284","#003","m1","UV",19.5901456072858
"285","#003","m1","UV",15.3375441933792
"286","#003","m1","UV",18.9548246050323
"287","#003","m1","UV",16.565401570314
"288","#003","m1","UV",17.1829273389829
"289","#003","m1","UV",19.9850308725318
"290","#003","m1","UV",17.3359161757072
"291","#003","m1","UV",19.1760183257484
"292","#003","m1","UV",16.8879470371238
"293","#003","m1","UV",17.1583693708851
"294","#003","m1","UV",18.3923245011349
"295","#003","m1","UV",19.8580845996393
"296","#003","m1","UV",19.7019527945794
"297","#003","m1","UV",18.7825061242668
"298","#003","m1","UV",17.9278801645973
"299","#003","m1","UV",15.3183743024443
"300","#003","m1","UV",15.8203860080593
"301","#003","m1","UV",16.5230000974347
"302","#003","m1","UV",15.9164677775517
"303","#003","m1","UV",17.8413626265826
"304","#003","m1","UV",17.113393031361
"305","#003","m1","UV",16.1042836955325
"306","#003","m1","UV",16.0820110685172
"307","#003","m1","UV",16.032689611738
"308","#003","m1","UV",15.9254766071118
"309","#003","m1","UV",15.2325746336921
"310","#003","m1","UV",15.3031491241078
"311","#003","m1","UV",17.6178506123462
"312","#003","m1","UV",16.8897564723597
"313","#003","m1","UV",17.0276186219034
"314","#003","m1","UV",15.0469122287286
"315","#003","m1","UV",16.4383167357634
"316","#003","m1","UV",17.0049554624322
"317","#003","m1","UV",14.9328348635665
"318","#003","m1","UV",15.4299754801136
"319","#003","m1","UV",15.2513764240446
"320","#003","m1","UV",15.3043829351777
"321","#003","m1","UV",14.5140696058721
"322","#003","m1","UV",14.2575046952272
"323","#003","m1","UV",14.7292531190719
"324","#003","m1","UV",12.8402572108291
"325","#003","m1","UV",13.2050938971893
"326","#003","m1","UV",13.920335594895
"327","#003","m1","UV",14.8575068474166
"328","#003","m1","UV",13.1997995975625
"329","#003","m1","UV",12.849753122244
"330","#003","m1","UV",16.0062449713332
"331","#003","m1","UV",13.6343297131323
"332","#003","m1","UV",18.6020091348498
"333","#003","m1","UV",17.9050457237684
"334","#003","m1","UV",15.7897040484185
"335","#003","m1","UV",18.8297989867124
"336","#003","m1","UV",15.7657192794396
"337","#003","m1","UV",17.8920561113558
"338","#003","m1","UV",21.0495956196923
"339","#003","m1","UV",17.475212061557
"340","#003","m1","UV",17.4357293444688
"341","#003","m1","UV",17.5166800477387
"342","#003","m1","UV",18.3045370873516
"343","#003","m1","UV",17.252655295856
"344","#003","m1","UV",15.9529573436433
"345","#003","m1","UV",17.3937452333342
"346","#003","m1","UV",19.0710344588651
"347","#003","m1","UV",17.4323474982925
"348","#003","m1","UV",16.9958964818168
"349","#003","m1","UV",17.1663304956749
"350","#003","m1","UV",20.1381424772717
"351","#003","m1","UV",17.4376422115161
"352","#003","m1","UV",15.497552063403
"353","#003","m1","UV",13.7255737113461
"354","#003","m1","UV",17.753666018176
"355","#003","m1","UV",18.5345329574138
"356","#003","m1","UV",18.1328653484514
"357","#003","m1","UV",19.7711730336215
"358","#003","m1","UV",17.5119351252399
"359","#003","m1","UV",13.5427893084132
"360","#003","m1","UV",14.8632111960493
"361","#003","m1","UV",17.1478232075947
"362","#003","m1","UV",16.0868947480106
"363","#003","m1","UV",15.9302797246005
"364","#003","m1","UV",16.557558573687
"365","#003","m1","UV",16.3478723630759
"366","#003","m1","UV",16.331384240184
"367","#003","m1","UV",18.2581097259899
"368","#003","m1","UV",13.6217159052019
"369","#003","m1","UV",14.6772483674179
"370","#003","m1","UV",15.402355603184
"371","#003","m1","UV",16.4218131102001
"372","#003","m1","UV",16.9596290496062
"373","#003","m1","UV",13.7783831860601
"374","#003","m1","UV",13.2061504297858
"375","#003","m1","UV",14.9728030150383
"376","#003","m1","UV",14.3664205354807
"377","#003","m1","UV",17.0849576188176
"378","#003","m1","UV",13.1179613055371
"379","#003","m1","UV",13.6264590160547
"380","#003","m1","UV",15.7868821502838
"381","#003","m1","UV",14.4812796708466
"382","#003","m1","UV",16.1760014749784
"383","#003","m1","UV",16.97892023963
"384","#003","m1","UV",18.7423080303268
"385","#003","m1","UV",15.5394400434803
"386","#003","m1","UV",16.5648868919956
"387","#003","m1","UV",14.3021613153938
"388","#003","m1","UV",13.8106941622225
"389","#003","m1","UV",14.306108500049
"390","#003","m1","UV",13.1567308757078
"391","#003","m1","UV",14.356938444249
"392","#003","m1","UV",14.3430777591702
"393","#003","m1","UV",16.2095788264355
"394","#003","m1","UV",15.0571952022471
"395","#003","m1","UV",17.757950159945
"396","#003","m1","UV",15.0527971852543
"397","#003","m1","UV",13.5561091487775
"398","#003","m1","UV",15.4163457611469
"399","#003","m1","UV",13.8490769120785
"400","#003","m1","UV",14.9590807797345
"401","#003","m1","UV",13.9684509901205
"402","#003","m1","UV",14.4847665488983
"403","#003","m1","UV",13.6089908384295
"404","#003","m1","UV",14.9550013780574
"405","#003","m1","UV",13.6483896568987
"406","#003","m1","UV",13.9074023394117
"407","#003","m1","UV",13.596152533806
"408","#003","m1","UV",12.9590807796439
"409","#003","m1","UV",13.0132035643314
"410","#003","m1","UV",13.9863959592489
"411","#003","m1","UV",13.3041362576482
"412","#003","m1","UV",17.5537247857632
"413","#003","m1","UV",21.0519986075464
"414","#003","m1","UV",16.8339486599146
"415","#003","m1","UV",17.2516962480156
"416","#003","m1","UV",17.8646337658645
"417","#003","m1","UV",17.020729377541
"418","#003","m1","UV",20.018052805231
"419","#003","m1","UV",18.9624063603667
"420","#003","m1","UV",19.6058294852748
"421","#003","m1","UV",16.963929653743
"422","#003","m1","UV",14.2827626062809
"423","#003","m1","UV",17.391366892689
"424","#003","m1","UV",17.5747367786604
"425","#003","m1","UV",16.6892934212421
"426","#003","m1","UV",18.8587251091134
"427","#003","m1","UV",17.6657260608565
"428","#003","m1","UV",16.3546772593517
"429","#003","m1","UV",15.6854158418467
"430","#003","m1","UV",15.8214205688193
"431","#003","m1","UV",14.3986634832114
"432","#003","m1","UV",16.9142875647354
"433","#003","m1","UV",17.2858265171026
"434","#003","m1","UV",16.4335884293217
"435","#003","m1","UV",17.4705483793355
"436","#003","m1","UV",13.9496493114532
"437","#003","m1","UV",16.3370620091863
"438","#003","m1","UV",15.9597073571907
"439","#003","m1","UV",19.0374275307976
"440","#003","m1","UV",17.3078320031329
"441","#003","m1","UV",16.8606973511963
"442","#003","m1","UV",16.3527703512357
"443","#003","m1","UV",13.8838262254212
"444","#003","m1","UV",14.1072558450472
"445","#003","m1","UV",17.2687991063838
"446","#003","m1","UV",13.3949618908509
"447","#003","m1","UV",15.4193098134939
"448","#003","m1","UV",15.7689403810766
"449","#003","m1","UV",16.0007756070298
"450","#003","m1","UV",15.2704414759045
"451","#003","m1","UV",15.9816221337739
"452","#003","m1","UV",16.6585559997175
"453","#003","m1","UV",14.3449975134009
"454","#003","m1","UV",14.9106465386174
"455","#003","m1","UV",14.031796025726
"456","#003","m1","UV",12.7847620982837
"457","#003","m1","UV",13.6280365947939
"458","#003","m1","UV",13.892384332523
"459","#003","m1","No UV",13.529345343064
"460","#003","m1","No UV",16.4344902546936
"461","#003","m1","No UV",14.0107869888984
"462","#003","m1","No UV",14.5285009212837
"463","#003","m1","No UV",14.8165862585997
"464","#003","m1","No UV",14.3139706173885
"465","#003","m1","No UV",16.2858889785792
"466","#003","m1","No UV",18.3706377809627
"467","#003","m1","No UV",15.3557487887054
"468","#003","m1","No UV",14.7438776238204
"469","#003","m1","No UV",18.5667388754566
"470","#003","m1","No UV",18.907544425446
"471","#003","m1","No UV",17.8009804743414
"472","#003","m1","No UV",18.2295577654253
"473","#003","m1","No UV",19.0362769968949
"474","#003","m1","No UV",19.7930808593941
"475","#003","m1","No UV",16.7632089971671
"476","#003","m1","No UV",16.0454372311687
"477","#003","m1","No UV",17.7281962500556
"478","#003","m1","No UV",15.9111325401761
"479","#003","m1","No UV",17.0013082612083
"480","#003","m1","No UV",18.1595629350433
"481","#003","m1","No UV",18.2879798637742
"482","#003","m1","No UV",17.723038663985
"483","#003","m1","No UV",15.1751924117342
"484","#003","m1","No UV",16.906265143094
"485","#003","m1","No UV",15.6600025045813
"486","#003","m1","No UV",14.3678374891892
"487","#003","m1","No UV",14.5097974825626
"488","#003","m1","No UV",19.3330627158653
"489","#003","m1","No UV",17.0552177536614
"490","#003","m1","No UV",16.5077637834978
"491","#003","m1","No UV",16.1223052986112
"492","#003","m1","No UV",17.5033654834021
"493","#003","m1","No UV",17.0399665898275
"494","#003","m1","No UV",13.5012150950173
"495","#003","m1","No UV",15.5325075312016
"496","#003","m1","No UV",15.8615357865155
"497","#003","m1","No UV",14.9312384323103
"498","#003","m1","No UV",13.5969582839597
"499","#003","m1","No UV",16.1786950812347
"500","#003","m1","No UV",14.7751831215699
"501","#003","m1","No UV",16.3173968668844
"502","#003","m1","No UV",13.0665330666496
"503","#003","m1","No UV",14.8531294285574
"504","#003","m1","No UV",15.1218854834132
"505","#003","m1","No UV",15.2534220749959
"506","#003","m1","No UV",14.0964703506971
"507","#003","m1","No UV",15.5852306347472
"508","#003","m1","No UV",16.355629769144
"509","#003","m1","No UV",14.2722080929576
"510","#003","m1","No UV",14.9293203793812
"511","#003","m1","No UV",14.8554881503538
"512","#003","m1","No UV",12.9728030147692
"513","#003","m1","No UV",15.2787509388739
"514","#003","m1","No UV",14.0763887675252
"515","#003","m1","No UV",14.3281124092105
"516","#003","m1","No UV",15.4183984457492
"517","#003","m1","No UV",14.0489746955776
"518","#003","m1","No UV",15.9333134489459
"519","#003","m1","No UV",12.9414252003284
"520","#003","m1","No UV",14.3251978730314
"521","#003","m1","No UV",13.0156160983176
"522","#003","m1","No UV",14.5140696058721
"523","#003","m1","No UV",15.2273804063284
"524","#003","m1","No UV",15.3833328171591
"525","#003","m1","No UV",14.0665330671541
"526","#003","m1","No UV",13.692783776155
"527","#003","m1","No UV",14.7872351897112
"528","#003","m1","No UV",13.4530770367127
"529","#003","m1","No UV",13.9833178808913
"530","#003","m1","No UV",13.2281607337621
"531","#003","m1","No UV",15.1097985376366
"532","#003","m1","No UV",15.9211400867443
"533","#003","m1","No UV",12.929960013891
"534","#003","m1","No UV",13.085029410252
"535","#003","m1","No UV",14.4663656942871
"536","#003","m1","No UV",17.4264101243287
"537","#003","m1","No UV",14.7726892661222
"538","#003","m1","No UV",16.2923702113098
"539","#003","m1","No UV",16.0433696977774
"540","#003","m1","No UV",19.9009735324354
"541","#003","m1","No UV",15.4577420030455
"542","#003","m1","No UV",18.5727158571283
"543","#003","m1","No UV",19.383303626554
"544","#003","m1","No UV",16.6944787375264
"545","#003","m1","No UV",17.5063170427112
"546","#003","m1","No UV",18.2345176577252
"547","#003","m1","No UV",17.0263480853695
"548","#003","m1","No UV",18.9828748662223
"549","#003","m1","No UV",17.9492549926047
"550","#003","m1","No UV",19.1387564538795
"551","#003","m1","No UV",16.4828062168402
"552","#003","m1","No UV",16.6825719710339
"553","#003","m1","No UV",17.6775816685227
"554","#003","m1","No UV",15.856834262037
"555","#003","m1","No UV",16.8537194711272
"556","#003","m1","No UV",16.33766471412
"557","#003","m1","No UV",15.9447521216253
"558","#003","m1","No UV",15.6644294290863
"559","#003","m1","No UV",15.8018106512589
"560","#003","m1","No UV",13.0536778618858
"561","#003","m1","No UV",15.7174458301769
"562","#003","m1","No UV",14.8511045932525
"563","#003","m1","No UV",16.8976257375856
"564","#003","m1","No UV",14.6603879943934
"565","#003","m1","No UV",16.1754621497041
"566","#003","m1","No UV",16.5964547425609
"567","#003","m1","No UV",15.891727815974
"568","#003","m1","No UV",15.0186261035564
"569","#003","m1","No UV",15.9836259841552
"570","#003","m1","No UV",13.1190835887423
"571","#003","m1","No UV",14.8995863649458
"572","#003","m1","No UV",15.9755938282163
"573","#003","m1","No UV",15.4753763865691
"574","#003","m1","No UV",15.7735804235902
"575","#003","m1","No UV",18.0241032271387
"576","#003","m1","No UV",15.848738687565
"577","#003","m1","No UV",13.997422981346
"578","#003","m1","No UV",15.5337704681816
"579","#003","m1","No UV",16.3046295707148
"580","#003","m1","No UV",14.8887697888975
"581","#003","m1","No UV",12.8989331182985
"582","#003","m1","No UV",16.0633299883187
"583","#003","m1","No UV",14.6425479898942
"584","#003","m1","No UV",14.6745791806858
"585","#003","m1","No UV",14.8788656649413
"586","#003","m1","No UV",13.4115447749623
"587","#003","m1","No UV",13.8725577027062
"588","#003","m1","No UV",15.2247762630444
"589","#003","m1","No UV",15.0781210409988
"590","#003","m1","No UV",14.6280365947939
"591","#003","m1","No UV",13.0204290970758
"592","#003","m1","No UV",17.523635879114
"593","#003","m1","No UV",17.6884903885854
"594","#003","m1","No UV",18.4426934733594
"595","#003","m1","No UV",15.2064144418544
"596","#003","m1","No UV",14.7844084533838
"597","#003","m1","No UV",18.1428314760624
"598","#003","m1","No UV",17.0143349420754
"599","#003","m1","No UV",16.1079625982069
"600","#003","m1","No UV",15.3840332111778
"601","#003","m1","No UV",17.2364580685964
"602","#003","m1","No UV",17.4039103865267
"603","#003","m1","No UV",17.1544749021773
"604","#003","m1","No UV",19.5265859470495
"605","#003","m1","No UV",18.7842758139509
"606","#003","m1","No UV",17.747692116855
"607","#003","m1","No UV",16.923309976292
"608","#003","m1","No UV",20.3495765982859
"609","#003","m1","No UV",16.4496241461892
"610","#003","m1","No UV",15.2641144109907
"611","#003","m1","No UV",15.1864782190954
"612","#003","m1","No UV",16.8222821360961
"613","#003","m1","No UV",14.8507668440731
"614","#003","m1","No UV",15.2882604984472
"615","#003","m1","No UV",15.8205584864638
"616","#003","m1","No UV",16.5614854017288
"617","#003","m1","No UV",18.5632644537839
"618","#003","m1","No UV",19.0824786059048
"619","#003","m1","No UV",13.0264228533951
"620","#003","m1","No UV",15.5087274719848
"621","#003","m1","No UV",16.1831285657931
"622","#003","m1","No UV",15.165176475675
"623","#003","m1","No UV",16.7154066854347
"624","#003","m1","No UV",16.4939878514861
"625","#003","m1","No UV",17.9899659910132
"626","#003","m1","No UV",15.7543884493837
"627","#003","m1","No UV",15.0615798527406
"628","#003","m1","No UV",14.4938797075988
"629","#003","m1","No UV",14.3247115438128
"630","#003","m1","No UV",14.5390208383138
"631","#003","m1","No UV",15.1182419580741
"632","#003","m1","No UV",16.1090926833179
"633","#003","m1","No UV",15.9158221319416
"634","#003","m1","No UV",16.365829727176
"635","#003","m1","No UV",17.4849297891405
"636","#003","m1","No UV",14.5929250266621
"637","#003","m1","No UV",16.1362296903556
"638","#003","m1","No UV",14.748961376939
"639","#003","m1","No UV",14.5766782892045
"640","#003","m1","No UV",13.7882937894294
"641","#003","m1","No UV",13.4681283036851
"642","#003","m1","No UV",13.2722080931034
"643","#003","m1","No UV",15.1095162373494
"644","#003","m1","No UV",15.4149756800701
"645","#003","m1","No UV",13.656914874016
"646","#003","m1","No UV",14.5033654832468
"647","#003","m1","No UV",14.6669256078724
"648","#003","m1","No UV",17.2192268016078
"649","#003","m1","No UV",14.9404732405987
"650","#003","m1","No UV",13.6153674017038
"651","#003","m1","No UV",14.0059416616538
"652","#003","m1","No UV",13.6468341897797
"653","#003","m1","No UV",13.7626705104625
"654","#003","m1","No UV",13.0896166797439
"655","#003","m1","No UV",15.7599750587301
"656","#003","m1","No UV",14.9857808688236
"657","#003","m1","No UV",14.0953303312222
"658","#003","m1","No UV",14.0460274112105
"659","#003","m1","No UV",14.3075859143284
"660","#003","m1","No UV",15.7327398859076
"661","#003","m1","No UV",15.0477965043389
"662","#003","m1","No UV",13.6592312163671
"663","#003","m1","No UV",14.0901890641113
"664","#003","m1","No UV",15.2666485676016
"665","#003","m1","No UV",13.2802566218701
"666","#003","m1","No UV",13.5758611299812
"667","#003","m1","No UV",13.2145749503063
"668","#003","m1","No UV",14.4060382984621
"669","#003","m1","No UV",14.1735729220239
"670","#003","m1","No UV",14.052503506757
"671","#003","m1","No UV",13.4539667657653
"672","#003","m1","No UV",17.875300075044
"673","#003","m1","No UV",15.5072281228601
"674","#003","m1","No UV",18.6780100860002
"675","#003","m1","No UV",15.2546991351652
"676","#003","m1","No UV",16.6572046192994
"677","#003","m1","No UV",17.9725702034
"678","#003","m1","No UV",18.0540079771146
"679","#003","m1","No UV",16.2991938235866
"680","#003","m1","No UV",18.7050273716796
"681","#003","m1","No UV",17.9663869652144
"682","#003","m1","No UV",14.8821745998496
"683","#003","m1","No UV",16.731547992957
"684","#003","m1","No UV",16.4464982871559
"685","#003","m1","No UV",16.3144605802436
"686","#003","m1","No UV",17.6041397581063
"687","#003","m1","No UV",15.2513764240446
"688","#003","m1","No UV",18.942574647592
"689","#003","m1","No UV",18.2272177852258
